id,날짜,작물분류,품목명,평균가,평균기온,강수량,월,전년도가격,7일평균가,30일평균가,전일가격,가격변화율,7일내_폭염발생,환절기여부,봄_환절기여부,7일누적강수량
4115,2022-11-08,딸기,딸기(일반),68500.0,12.9,0.0,11,41719.0,94073.14285714286,58961.36666666667,77019.0,-0.11060907048910007,0,0,0,0.0
4116,2022-11-09,딸기,딸기(일반),69769.0,11.4,0.0,11,40630.0,92946.42857142857,60288.96666666667,68500.0,0.018525547445255475,0,0,0,0.0
4117,2022-11-10,딸기,딸기(일반),74228.0,13.5,0.0,11,41716.0,90234.14285714286,61760.666666666664,69769.0,0.06391090598976623,0,0,0,0.0
4118,2022-11-11,딸기,딸기(일반),76466.0,15.6,0.0,11,41775.0,85345.0,63300.333333333336,74228.0,0.030150347577733383,0,0,0,0.0
4119,2022-11-12,딸기,딸기(일반),76801.0,16.3,57.9,11,44537.0,78181.71428571429,65093.7,76466.0,0.004381032092694692,0,0,0,57.9
4120,2022-11-14,딸기,딸기(일반),53002.0,9.7,0.0,11,41129.0,70826.42857142857,65662.03333333334,76801.0,-0.3098787776200831,0,0,0,57.9
4121,2022-11-15,딸기,딸기(일반),46729.0,8.1,1.6,11,42065.0,66499.28571428571,66173.0,53002.0,-0.1183540243764386,0,0,0,59.5
4122,2022-11-16,딸기,딸기(일반),52223.0,8.5,0.0,11,42396.0,64174.0,67147.1,46729.0,0.11757152945708227,0,0,0,59.5
4123,2022-11-17,딸기,딸기(일반),52198.0,10.2,0.0,11,42933.0,61663.857142857145,68378.7,52223.0,-0.0004787162744385176,0,0,0,59.5
4124,2022-11-18,딸기,딸기(일반),56542.0,11.0,0.0,11,42370.0,59137.28571428572,69755.1,52198.0,0.08322157937085706,0,0,0,59.5
4125,2022-11-19,딸기,딸기(일반),64532.0,12.9,0.0,11,34361.0,57432.42857142857,71397.83333333333,56542.0,0.1413108839446784,0,0,0,59.5
4126,2022-11-21,딸기,딸기(일반),48189.0,11.8,0.0,11,28555.0,53345.0,72495.8,64532.0,-0.2532541994669312,0,0,0,1.6
4127,2022-11-22,딸기,딸기(일반),44716.0,10.7,0.0,11,27502.0,52161.28571428572,73478.0,48189.0,-0.07207038950797895,0,0,0,1.6
4128,2022-11-23,딸기,딸기(일반),45040.0,10.8,0.0,11,31299.0,51920.0,74471.0,44716.0,0.007245728598264556,0,0,0,0.0
4129,2022-11-24,딸기,딸기(일반),49026.0,9.4,0.0,11,34033.0,51463.28571428572,75596.86666666667,45040.0,0.08849911190053295,0,0,0,0.0
4130,2022-11-25,딸기,딸기(일반),49637.0,12.3,1.7,11,36449.0,51097.42857142857,75584.76666666666,49026.0,0.012462774854159031,0,0,0,1.7
4131,2022-11-26,딸기,딸기(일반),41398.0,6.7,0.0,11,32827.0,48934.0,73631.36666666667,49637.0,-0.16598505147369902,0,0,0,1.7
4132,2022-11-28,딸기,딸기(일반),41207.0,12.3,19.5,11,30656.0,45601.857142857145,71751.6,41398.0,-0.004613749456495508,0,0,0,21.2
4133,2022-11-29,딸기,딸기(일반),39275.0,6.9,3.8,11,30808.0,44328.42857142857,69727.43333333333,41207.0,-0.04688523794500932,0,0,0,25.0
4134,2022-11-30,딸기,딸기(일반),43872.0,-5.4,0.0,11,32373.0,44207.857142857145,68423.16666666667,39275.0,0.11704646721833223,0,0,0,25.0
4135,2022-12-01,딸기,딸기(일반),42215.0,-5.4,0.0,12,34629.0,43804.28571428572,67163.66666666667,43872.0,-0.03776896425966447,0,0,0,25.0
4136,2022-12-02,딸기,딸기(일반),42336.0,-2.5,0.0,12,42268.0,42848.57142857143,65241.53333333333,42215.0,0.0028662797583798305,0,0,0,25.0
4137,2022-12-03,딸기,딸기(일반),43689.0,2.1,1.1,12,39937.0,41998.857142857145,63720.066666666666,42336.0,0.03195861678004541,0,0,0,24.4
4138,2022-12-05,딸기,딸기(일반),41934.0,-3.1,0.0,12,36709.0,42075.42857142857,61784.53333333333,43689.0,-0.04017029458216026,0,0,0,24.4
4139,2022-12-06,딸기,딸기(일반),39894.0,0.9,0.1,12,38371.0,41887.857142857145,60525.8,41934.0,-0.04864787523250824,0,0,0,5.0
4140,2022-12-07,딸기,딸기(일반),41825.0,4.9,0.1,12,40896.0,42252.142857142855,58812.833333333336,39894.0,0.04840326866195421,0,0,0,1.3
4141,2022-12-08,딸기,딸기(일반),41912.0,3.7,0.0,12,41327.0,41972.142857142855,56520.23333333333,41825.0,0.0020800956365809586,0,0,0,1.3
4142,2022-12-09,딸기,딸기(일반),45537.0,4.5,0.0,12,37934.0,42446.71428571428,53806.666666666664,41912.0,0.08649074250811228,0,0,0,1.3
4143,2022-12-10,딸기,딸기(일반),45460.0,2.6,0.0,12,39414.0,42893.0,51839.03333333333,45537.0,-0.0016909326481762132,0,0,0,1.3
4144,2022-12-12,딸기,딸기(일반),44367.0,2.0,5.4,12,31242.0,42989.857142857145,50750.63333333333,45460.0,-0.0240431148262209,0,0,0,5.6000000000000005
4145,2022-12-13,딸기,딸기(일반),41348.0,0.0,0.6,12,29732.0,42906.142857142855,49845.566666666666,44367.0,-0.06804607027745846,0,0,0,6.2
4146,2022-12-14,딸기,딸기(일반),40092.0,-8.4,0.0,12,30152.0,42934.42857142857,48856.333333333336,41348.0,-0.030376318080681086,0,0,0,6.1000000000000005
4147,2022-12-15,딸기,딸기(일반),43262.0,-4.5,2.4,12,30820.0,43139.71428571428,47824.13333333333,40092.0,0.07906814327047784,0,0,0,8.4
4148,2022-12-16,딸기,딸기(일반),44839.0,-6.3,0.0,12,31838.0,43557.857142857145,46769.9,43262.0,0.03645231380888547,0,0,0,8.4
4149,2022-12-17,딸기,딸기(일반),41777.0,-7.0,0.2,12,31328.0,43020.71428571428,45602.433333333334,44839.0,-0.06828876647561277,0,0,0,8.6
4150,2022-12-19,딸기,딸기(일반),43672.0,-7.0,0.0,12,31078.0,42765.28571428572,45291.433333333334,41777.0,0.04535988701917315,0,0,0,8.6
4151,2022-12-20,딸기,딸기(일반),41543.0,-3.2,0.0,12,30542.0,42361.857142857145,45118.566666666666,43672.0,-0.0487497710203334,0,0,0,3.2
4152,2022-12-21,딸기,딸기(일반),45035.0,-0.1,3.6,12,28711.0,42888.57142857143,44878.96666666667,41543.0,0.08405748260838175,0,0,0,6.2
4153,2022-12-22,딸기,딸기(일반),49847.0,-7.8,0.0,12,28694.0,44282.142857142855,44800.6,45035.0,0.10685022760075502,0,0,0,6.2
4154,2022-12-23,딸기,딸기(일반),49201.0,-11.8,0.0,12,31188.0,45130.57142857143,44555.9,49847.0,-0.012959656549040077,0,0,0,3.8000000000000003
4155,2022-12-24,딸기,딸기(일반),48855.0,-8.4,0.0,12,30342.0,45704.28571428572,44033.333333333336,49201.0,-0.007032377390703393,0,0,0,3.8000000000000003
4156,2022-12-26,딸기,딸기(일반),51246.0,-3.9,0.0,12,30412.0,47057.0,44135.23333333333,48855.0,0.048940743015044585,0,0,0,3.6
4157,2022-12-27,딸기,딸기(일반),49419.0,-2.6,0.0,12,30042.0,47878.0,44292.0,51246.0,-0.03565156304882333,0,0,0,3.6
4158,2022-12-28,딸기,딸기(일반),48503.0,-3.3,0.1,12,30478.0,48872.28571428572,44407.433333333334,49419.0,-0.018535381128715667,0,0,0,3.7
4159,2022-12-29,딸기,딸기(일반),47581.0,-2.9,0.0,12,31722.0,49236.0,44359.26666666667,48503.0,-0.019009133455662575,0,0,0,0.1
4160,2022-12-30,딸기,딸기(일반),52238.0,-1.8,0.0,12,33569.0,49577.57142857143,44445.96666666667,47581.0,0.09787520228662694,0,0,0,0.1
4161,2022-12-31,딸기,딸기(일반),46907.0,-1.2,0.0,12,34786.0,49249.857142857145,44629.6,52238.0,-0.10205214594739465,0,0,0,0.1
4162,2023-01-03,딸기,딸기(일반),46532.0,-5.0,0.0,1,29448.0,48918.0,44807.1,46907.0,-0.0079945423923935,0,0,0,0.1
4163,2023-01-04,딸기,딸기(일반),42116.0,-1.8,0.0,1,28342.0,47613.71428571428,44901.8,46532.0,-0.0949024327344623,0,0,0,0.1
4164,2023-01-05,딸기,딸기(일반),40157.0,-1.6,0.0,1,27820.0,46290.57142857143,44777.96666666667,42116.0,-0.04651438883084813,0,0,0,0.1
4165,2023-01-06,딸기,딸기(일반),46724.0,0.6,3.9,1,28814.0,46036.42857142857,44928.26666666667,40157.0,0.1635331324551137,0,0,0,3.9
4166,2023-01-07,딸기,딸기(일반),44646.0,1.5,0.1,1,30709.0,45617.142857142855,45005.26666666667,46724.0,-0.044473932026367624,0,0,0,4.0
4167,2023-01-09,딸기,딸기(일반),45459.0,3.1,0.0,1,28835.0,44648.71428571428,45064.26666666667,44646.0,0.018209918021771188,0,0,0,4.0
4168,2023-01-10,딸기,딸기(일반),41925.0,1.6,0.0,1,28081.0,43937.0,45063.96666666667,45459.0,-0.07774038144261863,0,0,0,4.0
4169,2023-01-11,딸기,딸기(일반),44253.0,2.6,0.0,1,28784.0,43611.42857142857,45209.26666666667,41925.0,0.0555277280858677,0,0,0,4.0
4170,2023-01-12,딸기,딸기(일반),41418.0,5.9,0.0,1,30876.0,43511.71428571428,45195.7,44253.0,-0.06406345332519825,0,0,0,4.0
4171,2023-01-13,딸기,딸기(일반),47999.0,8.3,37.3,1,34065.0,44632.0,45398.6,41418.0,0.15889226906176068,0,0,0,41.3
4172,2023-01-14,딸기,딸기(일반),42061.0,6.6,1.6,1,40993.0,43965.857142857145,45282.73333333333,47999.0,-0.12371091064397177,0,0,0,39.0
4173,2023-01-16,딸기,딸기(일반),46232.0,-4.6,0.0,1,37482.0,44192.42857142857,45308.46666666667,42061.0,0.09916549772948802,0,0,0,38.9
4174,2023-01-17,딸기,딸기(일반),40928.0,-3.7,0.0,1,33347.0,43545.142857142855,45193.833333333336,46232.0,-0.11472573109534523,0,0,0,38.9
4175,2023-01-18,딸기,딸기(일반),44392.0,-1.9,0.0,1,31347.0,43897.57142857143,45295.3,40928.0,0.0846364347146209,0,0,0,38.9
4176,2023-01-19,딸기,딸기(일반),47334.0,-0.4,1.0,1,35672.0,44337.71428571428,45536.7,44392.0,0.06627320237880707,0,0,0,39.9
4177,2023-01-20,딸기,딸기(일반),57860.0,-3.3,0.0,1,40188.0,46686.57142857143,46023.3,47334.0,0.22237714961761101,0,0,0,39.9
4178,2023-01-21,딸기,딸기(일반),55601.0,-4.5,0.0,1,42786.0,47772.57142857143,46382.03333333333,57860.0,-0.0390425164189423,0,0,0,2.6
4179,2023-01-25,딸기,딸기(일반),49179.0,-11.3,0.0,1,33357.0,48789.42857142857,46628.76666666667,55601.0,-0.11550151975683887,0,0,0,1.0
4180,2023-01-26,딸기,딸기(일반),35970.0,-6.0,0.8,1,32208.0,47323.42857142857,46372.03333333333,49179.0,-0.2685902519368023,0,0,0,1.8
4181,2023-01-27,딸기,딸기(일반),47922.0,-7.3,0.0,1,33833.0,48322.57142857143,46584.666666666664,35970.0,0.33227689741451205,0,0,0,1.8
4182,2023-01-28,딸기,딸기(일반),61433.0,-6.0,0.0,1,34630.0,50757.0,47131.26666666667,47922.0,0.2819373148032218,0,0,0,1.8
4183,2023-01-30,딸기,딸기(일반),55246.0,-0.9,0.0,1,34252.0,51887.28571428572,47311.23333333333,61433.0,-0.10071134406589288,0,0,0,0.8
4184,2023-01-31,딸기,딸기(일반),46753.0,2.4,0.0,1,39547.0,50300.57142857143,47229.63333333333,55246.0,-0.15373058682981577,0,0,0,0.8
4185,2023-02-01,딸기,딸기(일반),56664.0,0.9,0.0,2,31708.0,50452.42857142857,47489.933333333334,46753.0,0.21198639659487095,0,0,0,0.8
4186,2023-02-02,딸기,딸기(일반),40524.0,-2.4,0.0,2,28122.0,49216.0,47132.53333333333,56664.0,-0.2848369335027531,0,0,0,0.8
4187,2023-02-03,딸기,딸기(일반),46575.0,-1.6,0.0,2,31767.0,50731.0,47037.73333333333,40524.0,0.14931892212022513,0,0,0,0.0
4188,2023-02-04,딸기,딸기(일반),42379.0,-0.2,0.0,2,35626.0,49939.142857142855,46833.6,46575.0,-0.0900912506709608,0,0,0,0.0
4189,2023-02-06,딸기,딸기(일반),43251.0,3.0,0.0,2,41821.0,47341.71428571428,46689.26666666667,42379.0,0.02057622879256238,0,0,0,0.0
4190,2023-02-07,딸기,딸기(일반),33036.0,3.5,0.0,2,52884.0,44168.857142857145,46049.2,43251.0,-0.2361795103003399,0,0,0,0.0
4191,2023-02-08,딸기,딸기(일반),41484.0,2.1,0.0,2,45435.0,43416.142857142855,45868.433333333334,33036.0,0.25572103160188875,0,0,0,0.0
4192,2023-02-09,딸기,딸기(일반),35697.0,4.0,0.0,2,42078.0,40420.857142857145,45507.26666666667,41484.0,-0.1394995660977726,0,0,0,0.0
4193,2023-02-10,딸기,딸기(일반),42012.0,3.8,0.6,2,39556.0,40633.42857142857,45503.8,35697.0,0.17690562232120355,0,0,0,0.6
4194,2023-02-11,딸기,딸기(일반),45506.0,2.8,0.0,2,44409.0,40480.71428571428,45682.1,42012.0,0.08316671427211264,0,0,0,0.6
4195,2023-02-13,딸기,딸기(일반),41797.0,5.9,0.0,2,46077.0,40397.57142857143,45517.86666666667,45506.0,-0.08150573550740559,0,0,0,0.6
4196,2023-02-14,딸기,딸기(일반),37935.0,1.7,0.0,2,40895.0,39638.142857142855,45294.166666666664,41797.0,-0.09239897600306246,0,0,0,0.6
4197,2023-02-15,딸기,딸기(일반),46420.0,3.2,0.0,2,33518.0,41550.142857142855,45326.2,37935.0,0.22367207064715955,0,0,0,0.6
4198,2023-02-16,딸기,딸기(일반),45597.0,2.3,0.0,2,29634.0,42137.71428571428,45448.6,46420.0,-0.01772942697113311,0,0,0,0.6
4199,2023-02-17,딸기,딸기(일반),45276.0,3.4,0.0,2,27486.0,43506.142857142855,45482.7,45597.0,-0.0070399368379499005,0,0,0,0.6
4200,2023-02-18,딸기,딸기(일반),46633.0,5.7,0.0,2,28168.0,44166.28571428572,45656.53333333333,45276.0,0.02997172895132083,0,0,0,0.0
4201,2023-02-20,딸기,딸기(일반),46128.0,-0.5,0.0,2,27176.0,44255.142857142855,45594.166666666664,46633.0,-0.010829241095361652,0,0,0,0.0
4202,2023-02-21,딸기,딸기(일반),44986.0,-1.3,0.0,2,26002.0,44710.71428571428,45691.666666666664,46128.0,-0.024757197363857064,0,0,0,0.0
4203,2023-02-22,딸기,딸기(일반),42460.0,1.2,0.0,2,27236.0,45357.142857142855,45565.933333333334,44986.0,-0.05615080247188009,0,0,0,0.0
4204,2023-02-23,딸기,딸기(일반),42886.0,2.9,0.0,2,22424.0,44852.28571428572,45631.2,42460.0,0.010032972209137903,0,0,0,0.0
4205,2023-02-24,딸기,딸기(일반),44499.0,3.5,0.0,2,24663.0,44695.42857142857,45634.76666666667,42886.0,0.03761134169659086,0,0,0,0.0
4206,2023-02-25,딸기,딸기(일반),43596.0,0.7,0.0,2,25364.0,44455.42857142857,45510.166666666664,44499.0,-0.020292590844738112,0,0,0,0.0
4207,2023-02-27,딸기,딸기(일반),42056.0,4.4,0.0,2,25304.0,43801.57142857143,44983.36666666667,43596.0,-0.03532434168272314,0,0,0,0.0
4208,2023-02-28,딸기,딸기(일반),40270.0,4.3,0.0,2,25216.0,42964.71428571428,44472.333333333336,42056.0,-0.04246718660833171,0,0,0,0.0
4209,2023-03-01,딸기,딸기(일반),39647.0,6.0,0.0,3,23222.0,42202.0,44154.6,40270.0,-0.015470573628010964,0,0,1,0.0
4210,2023-03-02,딸기,딸기(일반),40410.0,2.2,0.0,3,24326.0,41909.142857142855,44302.6,39647.0,0.019244835674830485,0,0,1,0.0
4211,2023-03-03,딸기,딸기(일반),43854.0,4.6,0.0,3,22815.0,42047.42857142857,44167.0,40410.0,0.08522642910170752,0,0,1,0.0
4212,2023-03-04,딸기,딸기(일반),41238.0,7.7,0.0,3,23226.0,41581.57142857143,43493.833333333336,43854.0,-0.05965248323984129,0,0,1,0.0
4213,2023-03-06,딸기,딸기(일반),36844.0,9.2,0.0,3,22703.0,40617.0,42880.433333333334,41238.0,-0.10655220912750374,0,0,1,0.0
4214,2023-03-07,딸기,딸기(일반),36711.0,11.7,0.0,3,23758.0,39853.42857142857,42545.7,36844.0,-0.0036098143524047055,0,0,1,0.0
4215,2023-03-08,딸기,딸기(일반),33284.0,12.5,1.2,3,22463.0,38855.42857142857,41766.36666666667,36711.0,-0.09335076680014165,0,0,1,1.2
4216,2023-03-09,딸기,딸기(일반),34303.0,10.3,3.7,3,23053.0,38092.0,41559.0,33284.0,0.030615310659776407,0,0,1,4.9
4217,2023-03-10,딸기,딸기(일반),35232.0,13.5,0.0,3,21929.0,37352.28571428572,41180.9,34303.0,0.027082179401218598,0,0,1,4.9
4218,2023-03-11,딸기,딸기(일반),37500.0,15.2,0.0,3,22585.0,36444.57142857143,41018.26666666667,35232.0,0.06437329700272487,0,0,1,4.9
4219,2023-03-13,딸기,딸기(일반),35111.0,2.9,0.0,3,21727.0,35569.28571428572,40746.933333333334,37500.0,-0.06370666666666669,0,0,1,4.9
4220,2023-03-14,딸기,딸기(일반),33619.0,9.2,0.0,3,24101.0,35108.57142857143,40766.36666666667,35111.0,-0.04249380536014358,0,0,1,4.9
4221,2023-03-15,딸기,딸기(일반),35480.0,8.6,0.0,3,20602.0,34932.71428571428,40566.23333333333,33619.0,0.055355602486689026,0,0,1,4.9
4222,2023-03-16,딸기,딸기(일반),36499.0,4.6,0.0,3,21593.0,35392.0,40592.96666666667,35480.0,0.02872040586245772,0,0,1,3.7
4223,2023-03-17,딸기,딸기(일반),39405.0,7.2,0.0,3,23476.0,36120.857142857145,40506.066666666666,36499.0,0.07961861968821071,0,0,1,0.0
4224,2023-03-18,딸기,딸기(일반),39038.0,7.7,0.0,3,20462.0,36664.57142857143,40290.46666666667,39405.0,-0.009313538891003725,0,0,1,0.0
4225,2023-03-20,딸기,딸기(일반),34867.0,9.5,0.0,3,26000.0,36288.42857142857,40059.46666666667,39038.0,-0.1068446129412367,0,0,1,0.0
4226,2023-03-21,딸기,딸기(일반),35379.0,13.0,0.0,3,24912.0,36326.71428571428,39974.26666666667,34867.0,0.014684372042332194,0,0,1,0.0
4227,2023-03-22,딸기,딸기(일반),32662.0,17.0,0.0,3,25000.0,36190.0,39515.666666666664,35379.0,-0.07679696995392749,0,0,1,0.0
4228,2023-03-23,딸기,딸기(일반),31904.0,17.4,0.0,3,23000.0,35679.142857142855,39059.23333333333,32662.0,-0.02320739697507812,0,0,1,0.0
4229,2023-03-24,딸기,딸기(일반),33881.0,12.5,0.0,3,23000.0,35305.142857142855,38679.4,31904.0,0.061967151454363156,0,0,1,0.0
4230,2023-03-25,딸기,딸기(일반),36316.0,12.5,0.0,3,23000.0,34863.857142857145,38335.5,33881.0,0.07186918922109742,0,0,1,0.0
4231,2023-03-27,딸기,딸기(일반),33583.0,7.3,0.0,3,23000.0,34084.57142857143,37917.333333333336,36316.0,-0.07525608547196827,0,0,1,0.0
4232,2023-03-28,딸기,딸기(일반),33525.0,9.2,0.0,3,24000.0,33892.857142857145,37535.3,33583.0,-0.0017270642884792409,0,0,1,0.0
4233,2023-03-29,딸기,딸기(일반),31311.0,11.8,0.0,3,24000.0,33311.71428571428,37163.666666666664,33525.0,-0.06604026845637578,0,0,1,0.0
4234,2023-03-30,딸기,딸기(일반),31167.0,13.3,0.0,3,24000.0,33098.142857142855,36773.03333333333,31311.0,-0.004599022707674649,0,0,1,0.0
4235,2023-03-31,딸기,딸기(일반),34265.0,15.0,0.0,3,24000.0,33435.42857142857,36431.9,31167.0,0.09940000641704372,0,0,1,0.0
4236,2023-04-01,딸기,딸기(일반),38835.0,17.5,0.0,4,24000.0,34143.142857142855,36273.2,34265.0,0.1333722457317963,0,0,1,0.0
4237,2023-04-03,딸기,딸기(일반),32957.0,19.0,0.0,4,24000.0,33663.28571428572,35969.9,38835.0,-0.15135831080211148,0,0,1,0.0
4238,2023-04-04,딸기,딸기(일반),30764.0,17.6,6.9,4,24000.0,33260.57142857143,35653.03333333333,32957.0,-0.06654125072063599,0,0,1,6.9
4239,2023-04-05,딸기,딸기(일반),28517.0,11.9,50.3,4,24000.0,32545.14285714286,35282.03333333333,30764.0,-0.07303991678585364,0,0,1,57.199999999999996
4240,2023-04-06,딸기,딸기(일반),29346.0,8.8,2.7,4,24000.0,32264.428571428572,34913.23333333333,28517.0,0.0290703790721325,0,0,1,59.9
4241,2023-04-07,딸기,딸기(일반),33229.0,8.9,0.0,4,24000.0,32559.0,34559.066666666666,29346.0,0.13231786274108903,0,0,1,59.9
4242,2023-04-08,딸기,딸기(일반),38097.0,8.8,0.0,4,24000.0,33106.42857142857,34454.36666666667,33229.0,0.14649854043155086,0,0,1,59.9
4243,2023-04-10,딸기,딸기(일반),33184.0,13.2,0.0,4,24000.0,32299.14285714286,34332.36666666667,38097.0,-0.12896028558679162,0,0,1,59.9
4244,2023-04-11,딸기,딸기(일반),32342.0,13.1,2.9,4,24000.0,32211.285714285714,34186.73333333333,33184.0,-0.025373674059787854,0,0,1,62.8
4245,2023-04-12,딸기,딸기(일반),32855.0,10.1,0.0,4,30000.0,32510.0,34172.433333333334,32342.0,0.01586172778430517,0,0,1,55.9
4246,2023-04-13,딸기,딸기(일반),34810.0,11.9,0.0,4,30000.0,33409.0,34189.333333333336,32855.0,0.059503880687870936,0,0,1,5.6
4247,2023-04-14,딸기,딸기(일반),36023.0,16.2,0.0,4,30000.0,34362.857142857145,34215.7,34810.0,0.03484630853203097,0,0,1,2.9
4248,2023-04-15,딸기,딸기(일반),39984.0,13.5,4.6,4,40000.0,35327.857142857145,34298.5,36023.0,0.10995752713544116,0,0,1,7.5
4249,2023-04-17,딸기,딸기(일반),32430.0,13.1,0.0,4,40000.0,34518.28571428572,34209.13333333333,39984.0,-0.1889255702280912,0,0,1,7.5
4250,2023-04-18,딸기,딸기(일반),32458.0,14.0,1.5,4,30000.0,34414.57142857143,34170.433333333334,32430.0,0.0008633980881900261,0,0,1,9.0
4251,2023-04-19,딸기,딸기(일반),31787.0,19.1,0.0,4,31429.0,34335.28571428572,34047.333333333336,32458.0,-0.020672869554501205,0,0,1,6.1
4252,2023-04-20,딸기,딸기(일반),31358.0,15.8,0.5,4,30000.0,34121.42857142857,33875.96666666667,31787.0,-0.013496083304495587,0,0,1,6.6
4253,2023-04-21,딸기,딸기(일반),31424.0,16.7,0.0,4,45000.0,33637.71428571428,33609.933333333334,31358.0,0.002104726066713525,0,0,1,6.6
4254,2023-04-22,딸기,딸기(일반),31882.0,16.9,0.0,4,53000.0,33046.142857142855,33371.4,31424.0,0.01457484725050917,0,0,1,6.6
4255,2023-04-24,딸기,딸기(일반),31505.0,15.8,0.0,4,53333.0,31834.85714285714,33259.333333333336,31882.0,-0.011824854149676933,0,0,1,2.0
4256,2023-04-25,딸기,딸기(일반),34338.0,10.9,0.4,4,77500.0,32107.428571428572,33224.63333333333,31505.0,0.08992223456594184,0,0,1,2.4
4257,2023-04-26,딸기,딸기(일반),37062.0,10.2,0.0,4,48462.0,32765.14285714286,33371.3,34338.0,0.07932902323955959,0,0,1,0.9
4258,2023-04-27,딸기,딸기(일반),44734.0,12.9,0.0,4,46826.0,34614.71428571428,33798.96666666667,37062.0,0.2070044789811667,0,0,1,0.9
4259,2023-04-28,딸기,딸기(일반),51428.0,15.7,1.9,4,40471.0,37481.857142857145,34383.86666666667,44734.0,0.14964009478249207,0,0,1,2.3
4260,2023-04-29,딸기,딸기(일반),50634.0,13.2,25.1,4,58545.0,40226.142857142855,34861.13333333333,51428.0,-0.015439060434004781,0,0,1,27.400000000000002
4261,2023-05-01,딸기,딸기(일반),41957.0,14.6,0.0,5,61000.0,41665.42857142857,35140.26666666667,50634.0,-0.17136706560808945,0,0,0,27.400000000000002
4262,2023-05-02,딸기,딸기(일반),37125.0,16.7,0.0,5,57844.0,42468.28571428572,35260.26666666667,41957.0,-0.11516552661057755,0,0,0,27.400000000000002
