id,날짜,작물분류,품목명,평균가,평균기온,강수량,월,전년도가격,7일평균가,30일평균가,전일가격,가격변화율,7일내_폭염발생,환절기여부,봄_환절기여부,7일누적강수량
1115,2022-11-12,딸기,딸기 설향,70381.0,16.3,57.9,11,27454.0,66660.85714285714,49150.86666666667,70287.0,0.0013373739098268,0,0,0,57.9
1116,2022-11-14,딸기,딸기 설향,48470.0,9.7,0.0,11,25583.0,62808.28571428572,49754.63333333333,70381.0,-0.3113198164277291,0,0,0,57.9
1117,2022-11-15,딸기,딸기 설향,39231.0,8.1,1.6,11,28771.0,60109.0,50295.666666666664,48470.0,-0.1906127501547349,0,0,0,59.5
1118,2022-11-16,딸기,딸기 설향,43458.0,8.5,0.0,11,28328.0,57935.57142857143,50545.86666666667,39231.0,0.10774642502102938,0,0,0,59.5
1119,2022-11-17,딸기,딸기 설향,47307.0,10.2,0.0,11,27761.0,55412.0,51076.1,43458.0,0.0885682728151318,0,0,0,59.5
1120,2022-11-18,딸기,딸기 설향,53659.0,11.0,0.0,11,27411.0,53256.142857142855,52098.066666666666,47307.0,0.1342718836535819,0,0,0,59.5
1121,2022-11-19,딸기,딸기 설향,57445.0,12.9,0.0,11,27376.0,51421.57142857143,53504.566666666666,53659.0,0.07055666337427091,0,0,0,59.5
1122,2022-11-21,딸기,딸기 설향,41446.0,11.8,0.0,11,27110.0,47288.0,54377.76666666667,57445.0,-0.2785098790147097,0,0,0,1.6
1123,2022-11-22,딸기,딸기 설향,33766.0,10.7,0.0,11,27694.0,45187.42857142857,54994.96666666667,41446.0,-0.18530135598127684,0,0,0,1.6
1124,2022-11-23,딸기,딸기 설향,35751.0,10.8,0.0,11,32012.0,44690.28571428572,55678.333333333336,33766.0,0.05878694544808383,0,0,0,0.0
1125,2022-11-24,딸기,딸기 설향,39325.0,9.4,0.0,11,28259.0,44099.857142857145,56480.833333333336,35751.0,0.09996923162988458,0,0,0,0.0
1126,2022-11-25,딸기,딸기 설향,42121.0,12.3,1.7,11,27518.0,43359.0,57376.53333333333,39325.0,0.07109980928162751,0,0,0,1.7
1127,2022-11-26,딸기,딸기 설향,37375.0,6.7,0.0,11,28498.0,41032.71428571428,58114.03333333333,42121.0,-0.11267538757389428,0,0,0,1.7
1128,2022-11-28,딸기,딸기 설향,31992.0,12.3,19.5,11,28843.0,37396.57142857143,57513.76666666667,37375.0,-0.14402675585284286,0,0,0,21.2
1129,2022-11-29,딸기,딸기 설향,27621.0,6.9,3.8,11,29064.0,35421.57142857143,56767.8,31992.0,-0.1366279069767442,0,0,0,25.0
1130,2022-11-30,딸기,딸기 설향,42000.0,-5.4,0.0,11,29308.0,36597.857142857145,56501.13333333333,27621.0,0.5205821657434562,0,0,0,25.0
1131,2022-12-01,딸기,딸기 설향,34208.0,-5.4,0.0,12,27980.0,36377.42857142857,55974.73333333333,42000.0,-0.18552380952380954,0,0,0,25.0
1132,2022-12-02,딸기,딸기 설향,35259.0,-2.5,0.0,12,29569.0,35796.57142857143,54916.7,34208.0,0.030723807296538785,0,0,0,25.0
1133,2022-12-03,딸기,딸기 설향,39767.0,2.1,1.1,12,31437.0,35460.28571428572,54005.23333333333,35259.0,0.1278538812785388,0,0,0,24.4
1134,2022-12-05,딸기,딸기 설향,34218.0,-3.1,0.0,12,28491.0,35009.28571428572,52966.666666666664,39767.0,-0.13953780773002744,0,0,0,24.4
1135,2022-12-06,딸기,딸기 설향,34263.0,0.9,0.1,12,24992.0,35333.71428571428,51943.76666666667,34218.0,0.0013150973172013636,0,0,0,5.0
1136,2022-12-07,딸기,딸기 설향,34605.0,4.9,0.1,12,21940.0,36331.42857142857,50226.9,34263.0,0.009981612818492192,0,0,0,1.3
1137,2022-12-08,딸기,딸기 설향,37939.0,3.7,0.0,12,17910.0,35751.28571428572,47733.96666666667,34605.0,0.09634445889322363,0,0,0,1.3
1138,2022-12-09,딸기,딸기 설향,40446.0,4.5,0.0,12,22196.0,36642.42857142857,45943.26666666667,37939.0,0.06607975961411738,0,0,0,1.3
1139,2022-12-10,딸기,딸기 설향,38751.0,2.6,0.0,12,20670.0,37141.28571428572,44720.36666666667,40446.0,-0.04190772882361671,0,0,0,1.3
1140,2022-12-12,딸기,딸기 설향,34307.0,2.0,5.4,12,22497.0,36361.28571428572,43926.4,38751.0,-0.11468091146034942,0,0,0,5.6000000000000005
1141,2022-12-13,딸기,딸기 설향,32163.0,0.0,0.6,12,19287.0,36067.71428571428,43042.76666666667,34307.0,-0.06249453464307575,0,0,0,6.2
1142,2022-12-14,딸기,딸기 설향,34367.0,-8.4,0.0,12,17545.0,36082.57142857143,42022.6,32163.0,0.0685259459627523,0,0,0,6.1000000000000005
1143,2022-12-15,딸기,딸기 설향,35057.0,-4.5,2.4,12,17890.0,36147.142857142855,40899.5,34367.0,0.020077399831233356,0,0,0,8.4
1144,2022-12-16,딸기,딸기 설향,35506.0,-6.3,0.0,12,18083.0,35799.57142857143,39740.13333333333,35057.0,0.012807713152865441,0,0,0,8.4
1145,2022-12-17,딸기,딸기 설향,36511.0,-7.0,0.2,12,19801.0,35237.42857142857,38611.13333333333,35506.0,0.028305075198558072,0,0,0,8.6
1146,2022-12-19,딸기,딸기 설향,33776.0,-7.0,0.0,12,25524.0,34526.71428571428,38121.333333333336,36511.0,-0.07490893155487388,0,0,0,8.6
1147,2022-12-20,딸기,딸기 설향,34056.0,-3.2,0.0,12,22111.0,34490.857142857145,37948.833333333336,33776.0,0.008289909995262912,0,0,0,3.2
1148,2022-12-21,딸기,딸기 설향,36926.0,-0.1,3.6,12,20893.0,35171.28571428572,37731.1,34056.0,0.08427296217993896,0,0,0,6.2
1149,2022-12-22,딸기,딸기 설향,46622.0,-7.8,0.0,12,23737.0,36922.0,37708.26666666667,36926.0,0.26257921247901206,0,0,0,6.2
1150,2022-12-23,딸기,딸기 설향,42475.0,-11.8,0.0,12,26516.0,37981.71428571428,37335.46666666667,46622.0,-0.08894942301917552,0,0,0,3.8000000000000003
1151,2022-12-24,딸기,딸기 설향,40286.0,-8.4,0.0,12,26977.0,38664.57142857143,36763.5,42475.0,-0.051536197763390246,0,0,0,3.8000000000000003
1152,2022-12-26,딸기,딸기 설향,39036.0,-3.9,0.0,12,23505.0,39025.28571428572,36683.166666666664,40286.0,-0.03102814873653381,0,0,0,3.6
1153,2022-12-27,딸기,딸기 설향,38293.0,-2.6,0.0,12,21667.0,39670.57142857143,36834.066666666666,39036.0,-0.019033712470539976,0,0,0,3.6
1154,2022-12-28,딸기,딸기 설향,40031.0,-3.3,0.1,12,18587.0,40524.142857142855,36976.73333333333,38293.0,0.045386885331522686,0,0,0,3.7
1155,2022-12-29,딸기,딸기 설향,39370.0,-2.9,0.0,12,17906.0,40873.28571428572,36978.23333333333,40031.0,-0.016512203042642004,0,0,0,0.1
1156,2022-12-30,딸기,딸기 설향,41171.0,-1.8,0.0,12,17976.0,40094.57142857143,36946.566666666666,39370.0,0.04574549149098295,0,0,0,0.1
1157,2022-12-31,딸기,딸기 설향,37487.0,-1.2,0.0,12,18552.0,39382.0,36950.3,41171.0,-0.08948045954676831,0,0,0,0.1
1158,2023-01-03,딸기,딸기 설향,35534.0,-5.0,0.0,1,20061.0,38703.142857142855,37068.36666666667,37487.0,-0.05209806066102918,0,0,0,0.1
1159,2023-01-04,딸기,딸기 설향,36790.0,-1.8,0.0,1,18748.0,38382.28571428572,37374.0,35534.0,0.035346428772443206,0,0,0,0.1
1160,2023-01-05,딸기,딸기 설향,29115.0,-1.6,0.0,1,18541.0,37071.142857142855,36944.5,36790.0,-0.2086164718673552,0,0,0,0.1
1161,2023-01-06,딸기,딸기 설향,33284.0,0.6,3.9,1,18520.0,36107.28571428572,36913.7,29115.0,0.14319079512278887,0,0,0,3.9
1162,2023-01-07,딸기,딸기 설향,34884.0,1.5,0.1,1,18259.0,35466.42857142857,36901.2,33284.0,0.048071145295036644,0,0,0,4.0
1163,2023-01-09,딸기,딸기 설향,31690.0,3.1,0.0,1,17715.0,34112.0,36631.96666666667,34884.0,-0.09156060084852657,0,0,0,4.0
1164,2023-01-10,딸기,딸기 설향,34010.0,1.6,0.0,1,19465.0,33615.28571428572,36625.03333333333,31690.0,0.0732092142631744,0,0,0,4.0
1165,2023-01-11,딸기,딸기 설향,31377.0,2.6,0.0,1,17735.0,33021.42857142857,36528.833333333336,34010.0,-0.07741840635107322,0,0,0,4.0
1166,2023-01-12,딸기,딸기 설향,32593.0,5.9,0.0,1,17518.0,32421.85714285714,36461.76666666667,31377.0,0.038754501705070554,0,0,0,4.0
1167,2023-01-13,딸기,딸기 설향,34091.0,8.3,37.3,1,17596.0,33132.71428571428,36333.5,32593.0,0.04596078912649948,0,0,0,41.3
1168,2023-01-14,딸기,딸기 설향,35467.0,6.6,1.6,1,17781.0,33444.57142857143,36167.53333333333,34091.0,0.04036255903317598,0,0,0,39.0
1169,2023-01-16,딸기,딸기 설향,30018.0,-4.6,0.0,1,17978.0,32749.428571428572,35876.433333333334,35467.0,-0.1536357740998675,0,0,0,38.9
1170,2023-01-17,딸기,딸기 설향,28944.0,-3.7,0.0,1,19555.0,32357.14285714286,35697.666666666664,30018.0,-0.035778532880271885,0,0,0,38.9
1171,2023-01-18,딸기,딸기 설향,31917.0,-1.9,0.0,1,18092.0,32058.14285714286,35689.46666666667,28944.0,0.10271558872305131,0,0,0,38.9
1172,2023-01-19,딸기,딸기 설향,39494.0,-0.4,1.0,1,16485.0,33217.71428571428,35860.36666666667,31917.0,0.23739699846476792,0,0,0,39.9
1173,2023-01-20,딸기,딸기 설향,43026.0,-3.3,0.0,1,16204.0,34708.142857142855,36126.0,39494.0,0.08943130602116778,0,0,0,39.9
1174,2023-01-21,딸기,딸기 설향,40418.0,-4.5,0.0,1,17048.0,35612.0,36289.73333333333,43026.0,-0.06061451215544089,0,0,0,2.6
1175,2023-01-25,딸기,딸기 설향,34723.0,-11.3,0.0,1,17250.0,35505.71428571428,36230.13333333333,40418.0,-0.14090256816269975,0,0,0,1.0
1176,2023-01-26,딸기,딸기 설향,28892.0,-6.0,0.8,1,19936.0,35344.857142857145,36067.333333333336,34723.0,-0.1679290383895401,0,0,0,1.8
1177,2023-01-27,딸기,딸기 설향,34130.0,-7.3,0.0,1,16906.0,36085.71428571428,36069.8,28892.0,0.18129586044579815,0,0,0,1.8
1178,2023-01-28,딸기,딸기 설향,40670.0,-6.0,0.0,1,16831.0,37336.142857142855,36194.6,34130.0,0.19162027541752114,0,0,0,1.8
1179,2023-01-30,딸기,딸기 설향,36040.0,-0.9,0.0,1,18089.0,36842.71428571428,35841.86666666667,40670.0,-0.11384312761249082,0,0,0,0.8
1180,2023-01-31,딸기,딸기 설향,34472.0,2.4,0.0,1,18480.0,35620.71428571428,35575.1,36040.0,-0.04350721420643733,0,0,0,0.8
1181,2023-02-01,딸기,딸기 설향,31295.0,0.9,0.0,2,18545.0,34317.42857142857,35275.4,34472.0,-0.09216175446739383,0,0,0,0.8
1182,2023-02-02,딸기,딸기 설향,31432.0,-2.4,0.0,2,20810.0,33847.28571428572,35021.933333333334,31295.0,0.004377696117590757,0,0,0,0.8
1183,2023-02-03,딸기,딸기 설향,30585.0,-1.6,0.0,2,19167.0,34089.142857142855,34765.0,31432.0,-0.026947060320692273,0,0,0,0.0
1184,2023-02-04,딸기,딸기 설향,29524.0,-0.2,0.0,2,17671.0,33431.142857142855,34414.76666666667,30585.0,-0.03469020761811348,0,0,0,0.0
1185,2023-02-06,딸기,딸기 설향,27569.0,3.0,0.0,2,18537.0,31559.571428571428,34021.4,29524.0,-0.06621731472700176,0,0,0,0.0
1186,2023-02-07,딸기,딸기 설향,25240.0,3.5,0.0,2,19530.0,30016.714285714286,33490.36666666667,27569.0,-0.0844789437411585,0,0,0,0.0
1187,2023-02-08,딸기,딸기 설향,29755.0,2.1,0.0,2,21181.0,29342.85714285714,33232.63333333333,25240.0,0.1788827258320127,0,0,0,0.0
1188,2023-02-09,딸기,딸기 설향,24967.0,4.0,0.0,2,22307.0,28438.85714285714,32880.4,29755.0,-0.16091413207864225,0,0,0,0.0
1189,2023-02-10,딸기,딸기 설향,26467.0,3.8,0.6,2,20384.0,27729.571428571428,32536.3,24967.0,0.06007930468218037,0,0,0,0.6
1190,2023-02-11,딸기,딸기 설향,27398.0,2.8,0.0,2,20041.0,27274.285714285714,32479.066666666666,26467.0,0.035175879396984966,0,0,0,0.6
1191,2023-02-13,딸기,딸기 설향,25556.0,5.9,0.0,2,19900.0,26707.428571428572,32221.466666666667,27398.0,-0.06723118475801149,0,0,0,0.6
1192,2023-02-14,딸기,딸기 설향,28075.0,1.7,0.0,2,20501.0,26779.714285714286,31994.5,25556.0,0.09856785099389587,0,0,0,0.6
1193,2023-02-15,딸기,딸기 설향,25599.0,3.2,0.0,2,19502.0,26831.0,31791.466666666667,28075.0,-0.08819234194122882,0,0,0,0.6
1194,2023-02-16,딸기,딸기 설향,27027.0,2.3,0.0,2,20877.0,26441.285714285714,31558.7,25599.0,0.05578342904019684,0,0,0,0.6
1195,2023-02-17,딸기,딸기 설향,27942.0,3.4,0.0,2,18578.0,26866.285714285714,31444.2,27027.0,0.033855033855033856,0,0,0,0.6
1196,2023-02-18,딸기,딸기 설향,28318.0,5.7,0.0,2,17221.0,27130.714285714286,31301.7,27942.0,0.013456445494238078,0,0,0,0.0
1197,2023-02-20,딸기,딸기 설향,27462.0,-0.5,0.0,2,17974.0,27139.85714285714,31080.733333333334,28318.0,-0.03022812345504622,0,0,0,0.0
1198,2023-02-21,딸기,딸기 설향,27552.0,-1.3,0.0,2,18716.0,27425.0,30816.9,27462.0,0.0032772558444396083,0,0,0,0.0
1199,2023-02-22,딸기,딸기 설향,27148.0,1.2,0.0,2,21803.0,27292.571428571428,30721.233333333334,27552.0,-0.014663182346109194,0,0,0,0.0
1200,2023-02-23,딸기,딸기 설향,27500.0,2.9,0.0,2,22524.0,27564.14285714286,30673.1,27148.0,0.01296596434359798,0,0,0,0.0
1201,2023-02-24,딸기,딸기 설향,27009.0,3.5,0.0,2,20652.0,27561.571428571428,30509.5,27500.0,-0.017854545454545456,0,0,0,0.0
1202,2023-02-25,딸기,딸기 설향,26960.0,0.7,0.0,2,19820.0,27421.285714285714,30091.7,27009.0,-0.0018142100781221027,0,0,0,0.0
1203,2023-02-27,딸기,딸기 설향,24781.0,4.4,0.0,2,20298.0,26916.0,29483.533333333333,26960.0,-0.0808234421364985,0,0,0,0.0
1204,2023-02-28,딸기,딸기 설향,24170.0,4.3,0.0,2,21654.0,26445.714285714286,28941.933333333334,24781.0,-0.02465598644122513,0,0,0,0.0
1205,2023-03-01,딸기,딸기 설향,26059.0,6.0,0.0,3,22321.0,26232.428571428572,28653.133333333335,24170.0,0.07815473727761679,0,0,1,0.0
1206,2023-03-02,딸기,딸기 설향,25640.0,2.2,0.0,3,22132.0,26017.0,28544.733333333334,26059.0,-0.016078897885567378,0,0,1,0.0
1207,2023-03-03,딸기,딸기 설향,27018.0,4.6,0.0,3,20443.0,25948.14285714286,28307.666666666668,25640.0,0.053744149765990734,0,0,1,0.0
1208,2023-03-04,딸기,딸기 설향,28594.0,7.7,0.0,3,18591.0,26174.571428571428,27905.133333333335,27018.0,0.05833148271522681,0,0,1,0.0
1209,2023-03-06,딸기,딸기 설향,26358.0,9.2,0.0,3,19774.0,26088.571428571428,27582.4,28594.0,-0.07819822340351124,0,0,1,0.0
1210,2023-03-07,딸기,딸기 설향,22640.0,11.7,0.0,3,19699.0,25782.714285714286,27188.0,26358.0,-0.14105774337961907,0,0,1,0.0
1211,2023-03-08,딸기,딸기 설향,20625.0,12.5,1.2,3,18920.0,25276.285714285714,26832.333333333332,22640.0,-0.08900176678445226,0,0,1,1.2
1212,2023-03-09,딸기,딸기 설향,20099.0,10.3,3.7,3,18620.0,24424.85714285714,26454.566666666666,20625.0,-0.02550303030303025,0,0,1,4.9
1213,2023-03-10,딸기,딸기 설향,20842.0,13.5,0.0,3,15178.0,23739.428571428572,26129.8,20099.0,0.03696701328424301,0,0,1,4.9
1214,2023-03-11,딸기,딸기 설향,22134.0,15.2,0.0,3,15502.0,23041.714285714286,25883.466666666667,20842.0,0.06199021207177813,0,0,1,4.9
1215,2023-03-13,딸기,딸기 설향,20480.0,2.9,0.0,3,16302.0,21882.571428571428,25647.166666666668,22134.0,-0.0747266648594922,0,0,1,4.9
1216,2023-03-14,딸기,딸기 설향,19342.0,9.2,0.0,3,18449.0,20880.285714285714,25450.566666666666,20480.0,-0.05556640624999998,0,0,1,4.9
1217,2023-03-15,딸기,딸기 설향,20446.0,8.6,0.0,3,18583.0,20566.85714285714,25140.266666666666,19342.0,0.05707786164822659,0,0,1,4.9
1218,2023-03-16,딸기,딸기 설향,20236.0,4.6,0.0,3,19009.0,20511.285714285714,24982.566666666666,20446.0,-0.010270957644527012,0,0,1,3.7
1219,2023-03-17,딸기,딸기 설향,21228.0,7.2,0.0,3,19000.0,20672.571428571428,24807.933333333334,20236.0,0.04902154576003159,0,0,1,0.0
1220,2023-03-18,딸기,딸기 설향,25657.0,7.7,0.0,3,20653.0,21360.428571428572,24749.9,21228.0,0.20863953269267,0,0,1,0.0
1221,2023-03-20,딸기,딸기 설향,21635.0,9.5,0.0,3,20561.0,21289.14285714286,24619.2,25657.0,-0.1567603383092333,0,0,1,0.0
1222,2023-03-21,딸기,딸기 설향,20636.0,13.0,0.0,3,20528.0,21311.428571428572,24371.233333333334,21635.0,-0.04617517910792701,0,0,1,0.0
1223,2023-03-22,딸기,딸기 설향,19909.0,17.0,0.0,3,21227.0,21392.428571428572,24181.566666666666,20636.0,-0.03522969567745682,0,0,1,0.0
1224,2023-03-23,딸기,딸기 설향,18904.0,17.4,0.0,3,22167.0,21172.14285714286,23910.8,19909.0,-0.05047968255562807,0,0,1,0.0
1225,2023-03-24,딸기,딸기 설향,19636.0,12.5,0.0,3,21464.0,21086.428571428572,23633.933333333334,18904.0,0.03872196360558622,0,0,1,0.0
1226,2023-03-25,딸기,딸기 설향,20727.0,12.5,0.0,3,22411.0,21014.85714285714,23380.9,19636.0,0.05556121409655734,0,0,1,0.0
1227,2023-03-27,딸기,딸기 설향,19906.0,7.3,0.0,3,21563.0,20193.285714285714,23129.033333333333,20727.0,-0.03961017030925851,0,0,1,0.0
1228,2023-03-28,딸기,딸기 설향,18916.0,9.2,0.0,3,21557.0,19804.85714285714,22841.166666666668,19906.0,-0.04973374861850699,0,0,1,0.0
1229,2023-03-29,딸기,딸기 설향,18727.0,11.8,0.0,3,21547.0,19532.14285714286,22560.466666666667,18916.0,-0.009991541552125227,0,0,1,0.0
1230,2023-03-30,딸기,딸기 설향,18844.0,13.3,0.0,3,24132.0,19380.0,22271.933333333334,18727.0,0.006247663800929226,0,0,1,0.0
1231,2023-03-31,딸기,딸기 설향,20893.0,15.0,0.0,3,20610.0,19664.14285714286,22068.066666666666,18844.0,0.10873487582254304,0,0,1,0.0
1232,2023-04-01,딸기,딸기 설향,23799.0,17.5,0.0,4,21604.0,20258.85714285714,21962.7,20893.0,0.13908964725027517,0,0,1,0.0
1233,2023-04-03,딸기,딸기 설향,19271.0,19.0,0.0,4,23476.0,20050.85714285714,21779.033333333333,23799.0,-0.19026009496197316,0,0,1,0.0
1234,2023-04-04,딸기,딸기 설향,20615.0,17.6,6.9,4,20480.0,20152.14285714286,21660.533333333333,19271.0,0.06974209952778776,0,0,1,6.9
1235,2023-04-05,딸기,딸기 설향,17456.0,11.9,50.3,4,26000.0,19943.571428571428,21373.766666666666,20615.0,-0.1532379335435362,0,0,1,57.199999999999996
1236,2023-04-06,딸기,딸기 설향,17506.0,8.8,2.7,4,25000.0,19769.14285714286,21102.633333333335,17456.0,0.002864344637946825,0,0,1,59.9
1237,2023-04-07,딸기,딸기 설향,20037.0,8.9,0.0,4,25000.0,19939.571428571428,20869.933333333334,17506.0,0.14457900148520508,0,0,1,59.9
1238,2023-04-08,딸기,딸기 설향,28262.0,8.8,0.0,4,23000.0,20992.285714285714,20858.866666666665,20037.0,0.4104905924040525,0,0,1,59.9
1239,2023-04-10,딸기,딸기 설향,20798.0,13.2,0.0,4,23000.0,20563.571428571428,20673.533333333333,28262.0,-0.2641002052225603,0,0,1,59.9
1240,2023-04-11,딸기,딸기 설향,18932.0,13.1,2.9,4,23000.0,20515.14285714286,20549.933333333334,20798.0,-0.0897201654005193,0,0,1,62.8
1241,2023-04-12,딸기,딸기 설향,18793.0,10.1,0.0,4,23000.0,20254.85714285714,20488.866666666665,18932.0,-0.007342066342700182,0,0,1,55.9
1242,2023-04-13,딸기,딸기 설향,20667.0,11.9,0.0,4,24000.0,20713.571428571428,20507.8,18793.0,0.09971798009897292,0,0,1,5.6
1243,2023-04-14,딸기,딸기 설향,24417.0,16.2,0.0,4,24000.0,21700.85714285714,20626.966666666667,20667.0,0.181448686311511,0,0,1,2.9
1244,2023-04-15,딸기,딸기 설향,24776.0,13.5,4.6,4,24000.0,22377.85714285714,20715.033333333333,24417.0,0.014702870950567215,0,0,1,7.5
1245,2023-04-17,딸기,딸기 설향,19245.0,13.1,0.0,4,24000.0,21089.714285714286,20673.866666666665,24776.0,-0.22324023248304814,0,0,1,7.5
1246,2023-04-18,딸기,딸기 설향,18518.0,14.0,1.5,4,24000.0,20764.0,20646.4,19245.0,-0.037776045726162666,0,0,1,9.0
1247,2023-04-19,딸기,딸기 설향,19490.0,19.1,0.0,4,24000.0,20843.714285714286,20614.533333333333,18518.0,0.05248946970515167,0,0,1,6.1
1248,2023-04-20,딸기,딸기 설향,19207.0,15.8,0.5,4,24000.0,20902.85714285714,20580.233333333334,19490.0,-0.014520266803488946,0,0,1,6.6
1249,2023-04-21,딸기,딸기 설향,20860.0,16.7,0.0,4,24000.0,20930.428571428572,20567.966666666667,19207.0,0.08606237309314313,0,0,1,6.6
1250,2023-04-22,딸기,딸기 설향,19584.0,16.9,0.0,4,24000.0,20240.0,20365.533333333333,20860.0,-0.06116970278044098,0,0,1,6.6
1251,2023-04-24,딸기,딸기 설향,18502.0,15.8,0.0,4,24000.0,19343.714285714286,20261.1,19584.0,-0.05524918300653592,0,0,1,2.0
1252,2023-04-25,딸기,딸기 설향,18711.0,10.9,0.4,4,24000.0,19267.428571428572,20196.933333333334,18502.0,0.011296076099881036,0,0,1,2.4
1253,2023-04-26,딸기,딸기 설향,20817.0,10.2,0.0,4,24000.0,19595.85714285714,20227.2,18711.0,0.11255411255411252,0,0,1,0.9
1254,2023-04-27,딸기,딸기 설향,24411.0,12.9,0.0,4,24000.0,20298.85714285714,20410.766666666666,20817.0,0.17264735552673294,0,0,1,0.9
1255,2023-04-28,딸기,딸기 설향,28553.0,15.7,1.9,4,48000.0,21634.0,20708.0,24411.0,0.16967760435869073,0,0,1,2.3
1256,2023-04-29,딸기,딸기 설향,28391.0,13.2,25.1,4,46700.0,22709.85714285714,20963.466666666667,28553.0,-0.0056736595103842324,0,0,1,27.400000000000002
1257,2023-05-01,딸기,딸기 설향,21085.0,14.6,0.0,5,39000.0,22924.285714285714,21002.766666666666,28391.0,-0.25733507097319575,0,0,0,27.400000000000002
1258,2023-05-02,딸기,딸기 설향,19966.0,16.7,0.0,5,54000.0,23133.428571428572,21037.766666666666,21085.0,-0.0530709034858905,0,0,0,27.400000000000002
1259,2023-05-03,딸기,딸기 설향,20516.0,19.5,0.0,5,53000.0,23391.285714285714,21097.4,19966.0,0.02754682961033761,0,0,0,27.000000000000004
1260,2023-05-04,딸기,딸기 설향,21479.0,21.4,0.0,5,58571.0,23485.85714285714,21185.233333333334,20516.0,0.04693897445895878,0,0,0,27.000000000000004
1261,2023-05-05,딸기,딸기 설향,20348.0,18.4,30.2,5,52600.0,22905.428571428572,21167.066666666666,21479.0,-0.05265608268541366,0,0,0,57.2
1262,2023-05-06,딸기,딸기 설향,23958.0,12.6,47.5,5,60238.0,22249.0,21172.366666666665,20348.0,0.17741301356398664,0,0,0,102.80000000000001
1263,2023-05-08,딸기,딸기 설향,22061.0,15.3,0.0,5,48303.0,21344.714285714286,21265.366666666665,23958.0,-0.07918023207279401,0,0,0,77.69999999999999
1264,2023-05-09,딸기,딸기 설향,24392.0,17.0,0.0,5,47514.0,21817.14285714286,21391.266666666666,22061.0,0.10566157472462723,0,0,0,77.69999999999999
1265,2023-05-10,딸기,딸기 설향,23000.0,18.4,0.0,5,45455.0,22250.571428571428,21576.066666666666,24392.0,-0.05706789111183996,0,0,0,77.69999999999999
1266,2023-05-11,딸기,딸기 설향,22866.0,19.5,0.0,5,48530.0,22586.285714285714,21754.733333333334,23000.0,-0.005826086956521759,0,0,0,77.69999999999999
1267,2023-05-12,딸기,딸기 설향,23626.0,18.4,0.0,5,48789.0,22893.0,21874.366666666665,22866.0,0.03323712061576134,0,0,0,77.69999999999999
1268,2023-05-13,딸기,딸기 설향,22677.0,17.8,0.0,5,41747.0,23225.714285714286,21688.2,23626.0,-0.04016761195293317,0,0,0,47.5
1269,2023-05-15,딸기,딸기 설향,20634.0,20.6,0.0,5,44906.0,22750.85714285714,21682.733333333334,22677.0,-0.09009128191559734,0,0,0,0.0
1270,2023-05-16,딸기,딸기 설향,19156.0,24.0,0.0,5,47808.0,22335.85714285714,21690.2,20634.0,-0.07162934961713674,0,0,0,0.0
