id,날짜,작물분류,품목명,평균가,평균기온,강수량,월,전년도가격,7일평균가,30일평균가,전일가격,가격변화율,7일내_폭염발생,환절기여부,봄_환절기여부,7일누적강수량
2922,2023-04-27,딸기,딸기 죽향,62500.0,12.9,0.0,4,72313.0,47044.28571428572,48628.1,50252.0,0.24373159277242706,0,0,1,0.9
2923,2023-04-28,딸기,딸기 죽향,74620.0,15.7,1.9,4,75667.0,51460.57142857143,49347.666666666664,62500.0,0.1939200000000001,0,0,1,2.3
2924,2023-04-29,딸기,딸기 죽향,67851.0,13.2,25.1,4,71594.0,55162.42857142857,49799.666666666664,74620.0,-0.09071294559099441,0,0,1,27.400000000000002
2925,2023-05-01,딸기,딸기 죽향,65791.0,14.6,0.0,5,78247.0,58407.857142857145,50367.1,67851.0,-0.030360643174013657,0,0,0,27.400000000000002
2926,2023-05-02,딸기,딸기 죽향,58528.0,16.7,0.0,5,72051.0,60827.142857142855,50641.433333333334,65791.0,-0.11039503883509905,0,0,0,27.400000000000002
2927,2023-05-03,딸기,딸기 죽향,67324.0,19.5,0.0,5,71253.0,63838.0,51305.933333333334,58528.0,0.15028704209950794,0,0,0,27.000000000000004
2928,2023-05-04,딸기,딸기 죽향,63182.0,21.4,0.0,5,75197.0,65685.14285714286,51703.73333333333,67324.0,-0.06152337947834352,0,0,0,27.000000000000004
2929,2023-05-05,딸기,딸기 죽향,65655.0,18.4,30.2,5,76038.0,66135.85714285714,52086.2,63182.0,0.03914089455857672,0,0,0,57.2
2930,2023-05-06,딸기,딸기 죽향,67752.0,12.6,47.5,5,75075.0,65154.71428571428,52476.166666666664,65655.0,0.031939684715558636,0,0,0,102.80000000000001
2931,2023-05-08,딸기,딸기 죽향,65808.0,15.3,0.0,5,60000.0,64862.857142857145,53052.36666666667,67752.0,-0.028692879914984037,0,0,0,77.69999999999999
2932,2023-05-09,딸기,딸기 죽향,58789.0,17.0,0.0,5,46785.0,63862.57142857143,53427.73333333333,65808.0,-0.10665876489180648,0,0,0,77.69999999999999
2933,2023-05-10,딸기,딸기 죽향,56157.0,18.4,0.0,5,51000.0,63523.857142857145,53825.73333333333,58789.0,-0.044770280154450615,0,0,0,77.69999999999999
2934,2023-05-11,딸기,딸기 죽향,51431.0,19.5,0.0,5,58431.0,61253.42857142857,54066.6,56157.0,-0.08415691721423868,0,0,0,77.69999999999999
2935,2023-05-12,딸기,딸기 죽향,55081.0,18.4,0.0,5,60085.0,60096.142857142855,54364.23333333333,51431.0,0.07096887091442894,0,0,0,77.69999999999999
2936,2023-05-13,딸기,딸기 죽향,48415.0,17.8,0.0,5,64871.0,57633.28571428572,54284.2,55081.0,-0.12102176794175845,0,0,0,47.5
2937,2023-05-15,딸기,딸기 죽향,43933.0,20.6,0.0,5,56638.0,54230.57142857143,54154.86666666667,48415.0,-0.09257461530517397,0,0,0,0.0
2938,2023-05-16,딸기,딸기 죽향,40286.0,24.0,0.0,5,54466.0,50584.57142857143,53984.1,43933.0,-0.08301276944438118,0,0,0,0.0
2939,2023-05-17,딸기,딸기 죽향,41383.0,23.5,0.0,5,55979.0,48098.0,53763.066666666666,40286.0,0.027230303331182037,0,0,0,0.0
2940,2023-05-18,딸기,딸기 죽향,43500.0,21.2,1.3,5,59000.0,46289.857142857145,53488.0,41383.0,0.051156271899089,0,0,0,1.3
2941,2023-05-19,딸기,딸기 죽향,41431.0,22.3,0.0,5,64179.0,44861.28571428572,53098.36666666667,43500.0,-0.047563218390804574,0,0,0,1.3
2942,2023-05-20,딸기,딸기 죽향,38709.0,21.2,0.0,5,72750.0,42522.42857142857,52610.7,41431.0,-0.06569959692018057,0,0,0,1.3
2943,2023-05-22,딸기,딸기 죽향,31385.0,20.3,0.0,5,65288.0,40089.57142857143,52130.03333333333,38709.0,-0.18920664444961122,0,0,0,1.3
2944,2023-05-23,딸기,딸기 죽향,34724.0,20.5,0.0,5,58217.0,38774.0,51836.73333333333,31385.0,0.10638840210291534,0,0,0,1.3
2945,2023-05-24,딸기,딸기 죽향,30143.0,20.6,0.0,5,61096.0,37325.0,51372.933333333334,34724.0,-0.13192604538647623,0,0,0,1.3
2946,2023-05-25,딸기,딸기 죽향,30143.0,21.2,0.0,5,61762.0,35719.28571428572,50920.833333333336,30143.0,0.0,0,0,0,1.3
2947,2023-05-26,딸기,딸기 죽향,33941.0,21.4,0.5,5,64351.0,34353.71428571428,50654.26666666667,30143.0,0.12599940284643196,0,0,0,0.5
2948,2023-05-27,딸기,딸기 죽향,31214.0,19.3,31.8,5,55564.0,32894.142857142855,50258.96666666667,33941.0,-0.08034530508824134,0,0,0,32.3
2949,2023-05-29,딸기,딸기 죽향,26000.0,23.2,2.3,5,49351.0,31078.571428571428,49739.2,31214.0,-0.16704043057602358,0,0,0,34.6
2950,2023-05-30,딸기,딸기 죽향,26000.0,24.0,0.0,5,46887.0,30309.285714285714,49064.26666666667,26000.0,0.0,0,0,0,34.6
2951,2023-05-31,딸기,딸기 죽향,26000.0,22.8,0.0,5,46279.0,29063.0,48255.86666666667,26000.0,0.0,0,0,0,34.6
2952,2023-06-01,딸기,딸기 죽향,26000.0,22.8,0.0,6,48943.0,28471.14285714286,47039.2,26000.0,0.0,0,0,0,34.6
2953,2023-06-02,딸기,딸기 죽향,26000.0,20.4,0.0,6,47953.0,27879.285714285714,45418.53333333333,26000.0,0.0,0,0,0,34.6
2954,2023-06-03,딸기,딸기 죽향,26000.0,22.0,0.0,6,47083.0,26744.85714285714,44023.5,26000.0,0.0,0,0,0,34.1
2955,2023-06-05,딸기,딸기 죽향,26000.0,21.5,0.0,6,45986.0,26000.0,42697.13333333333,26000.0,0.0,0,0,0,2.3
2956,2023-06-06,딸기,딸기 죽향,26000.0,20.3,0.0,6,44965.0,26000.0,41612.86666666667,26000.0,0.0,0,0,0,0.0
2957,2023-06-07,딸기,딸기 죽향,26000.0,21.4,0.0,6,44313.0,26000.0,40235.4,26000.0,0.0,0,0,0,0.0
2958,2023-06-08,딸기,딸기 죽향,26000.0,20.4,1.9,6,40394.0,26000.0,38996.0,26000.0,0.0,0,0,0,1.9
2959,2023-06-09,딸기,딸기 죽향,26000.0,23.3,1.2,6,42259.0,26000.0,37674.166666666664,26000.0,0.0,0,0,0,3.0999999999999996
2960,2023-06-10,딸기,딸기 죽향,26000.0,23.2,0.8,6,43328.0,26000.0,36282.433333333334,26000.0,0.0,0,0,0,3.9
2961,2023-06-12,딸기,딸기 죽향,26000.0,22.2,0.0,6,43442.0,26000.0,34955.5,26000.0,0.0,0,0,0,3.9
2962,2023-06-13,딸기,딸기 죽향,26000.0,22.0,0.0,6,45705.0,26000.0,33862.53333333333,26000.0,0.0,0,0,0,3.9
2963,2023-06-14,딸기,딸기 죽향,26000.0,20.6,30.6,6,43602.0,26000.0,32857.3,26000.0,0.0,0,0,0,34.5
2964,2023-06-15,딸기,딸기 죽향,26000.0,22.7,0.0,6,45065.0,26000.0,32009.6,26000.0,0.0,0,0,0,34.5
2965,2023-12-12,딸기,딸기 죽향,133000.0,5.4,0.4,12,45599.0,41285.71428571428,34606.9,26000.0,4.115384615384615,0,0,0,33.0
2966,2023-12-13,딸기,딸기 죽향,133000.0,6.8,0.0,12,44804.0,56571.42857142857,37426.4,133000.0,0.0,0,0,0,31.799999999999997
2967,2023-12-14,딸기,딸기 죽향,133000.0,7.6,17.0,12,39870.0,71857.14285714286,40395.3,133000.0,0.0,0,0,0,48.0
2968,2023-12-15,딸기,딸기 죽향,108000.0,4.9,31.1,12,45781.0,83571.42857142857,42652.433333333334,133000.0,-0.18796992481203012,0,0,0,79.1
2969,2023-12-16,딸기,딸기 죽향,108000.0,-4.1,1.5,12,37844.0,95285.71428571429,44873.0,108000.0,0.0,0,0,0,80.6
2970,2023-12-18,딸기,딸기 죽향,108000.0,-7.7,0.0,12,39273.0,107000.0,47023.0,108000.0,0.0,0,0,0,50.0
2971,2023-12-19,딸기,딸기 죽향,108000.0,-3.7,0.3,12,39498.0,118714.28571428571,49241.96666666667,108000.0,0.0,0,0,0,50.3
2972,2023-12-20,딸기,딸기 죽향,108000.0,-7.4,0.8,12,39572.0,115142.85714285714,51551.666666666664,108000.0,0.0,0,0,0,50.7
2973,2023-12-21,딸기,딸기 죽향,108000.0,-11.7,0.0,12,37641.0,111571.42857142857,54105.5,108000.0,0.0,0,0,0,50.7
2974,2023-12-22,딸기,딸기 죽향,155000.0,-11.6,0.0,12,37869.0,114714.28571428571,58114.7,108000.0,0.4351851851851851,0,0,0,33.7
2975,2023-12-23,딸기,딸기 죽향,155000.0,-6.8,0.0,12,39059.0,121428.57142857143,62276.6,155000.0,0.0,0,0,0,2.6
2976,2023-12-25,딸기,딸기 죽향,168000.0,-0.7,0.7,12,42884.0,130000.0,66871.83333333333,155000.0,0.08387096774193559,0,0,0,1.8
2977,2023-12-26,딸기,딸기 죽향,168000.0,1.9,0.0,12,43625.0,138571.42857142858,71340.46666666666,168000.0,0.0,0,0,0,1.8
2978,2023-12-27,딸기,딸기 죽향,130000.0,1.5,0.0,12,52734.0,141714.2857142857,74633.33333333333,168000.0,-0.22619047619047616,0,0,0,1.5
2979,2023-12-28,딸기,딸기 죽향,130000.0,1.2,0.0,12,47996.0,144857.14285714287,78100.0,130000.0,0.0,0,0,0,0.7
2980,2023-12-29,딸기,딸기 죽향,150833.0,1.3,0.0,12,42097.0,150976.14285714287,82261.1,130000.0,0.16025384615384608,0,0,0,0.7
2981,2023-12-30,딸기,딸기 죽향,149500.0,0.6,13.1,12,43302.0,150190.42857142858,86377.76666666666,150833.0,-0.008837588591355972,0,0,0,13.799999999999999
2982,2024-01-03,딸기,딸기 죽향,129818.0,1.8,0.6,1,45940.0,146593.0,89838.36666666667,149500.0,-0.1316521739130435,0,0,0,14.399999999999999
2983,2024-01-04,딸기,딸기 죽향,80000.0,1.4,0.0,1,48502.0,134021.57142857142,91638.36666666667,129818.0,-0.3837526383090173,0,0,0,13.7
2984,2024-01-05,딸기,딸기 죽향,99600.0,5.0,0.0,1,51784.0,124250.14285714286,94091.7,80000.0,0.2450000000000001,0,0,0,13.7
2985,2024-01-06,딸기,딸기 죽향,60000.0,0.7,2.4,1,40280.0,114250.14285714286,95225.03333333334,99600.0,-0.3975903614457831,0,0,0,16.1
2986,2024-01-08,딸기,딸기 죽향,110893.0,-4.7,0.0,1,40364.0,111520.57142857143,98054.8,60000.0,0.8482166666666666,0,0,0,16.1
2987,2024-01-09,딸기,딸기 죽향,65538.0,-0.6,1.6,1,42863.0,99335.57142857143,99372.73333333334,110893.0,-0.40899786280468564,0,0,0,17.7
2988,2024-01-10,딸기,딸기 죽향,86083.0,-1.0,0.0,1,43346.0,90276.0,101375.5,65538.0,0.3134822545698679,0,0,0,4.6
2989,2024-01-11,딸기,딸기 죽향,80000.0,1.7,0.0,1,43353.0,83159.14285714286,103175.5,86083.0,-0.07066435881649102,0,0,0,4.0
2990,2024-01-12,딸기,딸기 죽향,141417.0,0.9,0.0,1,49884.0,91933.0,107022.73333333334,80000.0,0.7677125,0,0,0,4.0
2991,2024-01-13,딸기,딸기 죽향,90150.0,0.4,0.0,1,40590.0,90583.0,109161.06666666667,141417.0,-0.36252360041579157,0,0,0,4.0
2992,2024-01-15,딸기,딸기 죽향,116763.0,-3.7,0.0,1,38117.0,98692.0,112186.5,90150.0,0.29520798668885195,0,0,0,1.6
2993,2024-01-16,딸기,딸기 죽향,85524.0,-2.1,0.0,1,37247.0,95067.85714285714,114170.63333333333,116763.0,-0.26754194393772,0,0,0,1.6
2994,2024-01-17,딸기,딸기 죽향,129458.0,0.6,9.7,1,47017.0,104199.28571428571,117619.23333333334,85524.0,0.5137037556709227,0,0,0,9.7
2995,2024-01-18,딸기,딸기 죽향,72000.0,4.5,0.5,1,53044.0,102187.42857142857,115585.9,129458.0,-0.4438350661990762,0,0,0,10.2
2996,2024-01-19,딸기,딸기 죽향,117646.0,5.4,0.0,1,71988.0,107565.42857142857,115074.1,72000.0,0.6339722222222222,0,0,0,10.2
2997,2024-01-20,딸기,딸기 죽향,82520.0,3.4,0.4,1,55539.0,99151.57142857143,113391.43333333333,117646.0,-0.29857368716318444,0,0,0,10.6
2998,2024-01-22,딸기,딸기 죽향,115581.0,-8.7,0.2,1,52803.0,102784.57142857143,113644.13333333333,82520.0,0.40064226854095986,0,0,0,10.799999999999999
2999,2024-01-23,딸기,딸기 죽향,107105.0,-11.7,0.0,1,47873.0,101404.85714285714,113614.3,115581.0,-0.07333385244979707,0,0,0,10.799999999999999
3000,2024-01-24,딸기,딸기 죽향,108690.0,-8.0,0.0,1,55316.0,104714.28571428571,113637.3,107105.0,0.014798562158629291,0,0,0,10.799999999999999
3001,2024-01-25,딸기,딸기 죽향,83000.0,-5.3,0.0,1,58128.0,98077.42857142857,112803.96666666666,108690.0,-0.23636029073511822,0,0,0,1.1
3002,2024-01-26,딸기,딸기 죽향,109000.0,-1.7,0.0,1,52944.0,103363.14285714286,112837.3,83000.0,0.31325301204819267,0,0,0,0.6000000000000001
3003,2024-01-27,딸기,딸기 죽향,85750.0,-0.5,0.0,1,45636.0,98806.57142857143,112095.63333333333,109000.0,-0.21330275229357798,0,0,0,0.6000000000000001
3004,2024-01-29,딸기,딸기 죽향,109169.0,-0.4,0.0,1,42225.0,102613.57142857143,110567.93333333333,85750.0,0.2731078717201165,0,0,0,0.2
3005,2024-01-30,딸기,딸기 죽향,78560.0,1.4,0.0,1,37621.0,97324.85714285714,108019.93333333333,109169.0,-0.2803817933662487,0,0,0,0.0
3006,2024-01-31,딸기,딸기 죽향,120892.0,4.7,0.0,1,38277.0,99294.42857142857,106449.66666666667,78560.0,0.5388492871690427,0,0,0,0.0
3007,2024-02-01,딸기,딸기 죽향,83417.0,2.4,0.0,2,37119.0,95684.0,103630.23333333334,120892.0,-0.30998742679416336,0,0,0,0.0
3008,2024-02-02,딸기,딸기 죽향,128493.0,3.1,0.0,2,36206.0,102183.0,103580.0,83417.0,0.5403694690530707,0,0,0,0.0
3009,2024-02-03,딸기,딸기 죽향,123500.0,4.7,0.0,2,28013.0,104254.42857142857,103363.33333333333,128493.0,-0.03885814791467235,0,0,0,0.0
3010,2024-02-05,딸기,딸기 죽향,125070.0,2.7,3.9,2,29745.0,109871.57142857143,102504.56666666667,123500.0,0.012712550607287376,0,0,0,3.9
3011,2024-02-06,딸기,딸기 죽향,72500.0,1.2,0.2,2,31247.0,104633.14285714286,99937.9,125070.0,-0.4203246182138003,0,0,0,4.1
3012,2024-02-07,딸기,딸기 죽향,138400.0,0.6,0.0,2,31852.0,113181.71428571429,100223.96666666666,72500.0,0.9089655172413793,0,0,0,4.1
3013,2024-02-08,딸기,딸기 죽향,179692.0,0.6,0.0,2,33107.0,121581.71428571429,103547.03333333334,138400.0,0.2983526011560693,0,0,0,4.1
3014,2024-02-09,딸기,딸기 죽향,105551.0,1.1,0.0,2,33313.0,124743.71428571429,103745.4,179692.0,-0.4126004496583042,0,0,0,4.1
3015,2024-02-13,딸기,딸기 죽향,89908.0,8.2,0.0,2,33815.0,119231.57142857143,104742.33333333333,105551.0,-0.14820323824501902,0,0,0,4.1
3016,2024-02-14,딸기,딸기 죽향,85288.0,12.9,0.0,2,31675.0,113772.71428571429,103888.83333333333,89908.0,-0.05138586110246024,0,0,0,4.1
3017,2024-02-15,딸기,딸기 죽향,92585.0,4.5,10.9,2,28667.0,109132.0,104790.4,85288.0,0.08555717099709215,0,0,0,11.1
3018,2024-02-16,딸기,딸기 죽향,90025.0,2.3,0.0,2,27607.0,111635.57142857143,104921.8,92585.0,-0.02765026732192044,0,0,0,10.9
3019,2024-02-17,딸기,딸기 죽향,81435.0,4.4,0.0,2,28179.0,103497.71428571429,104969.63333333333,90025.0,-0.09541793946126076,0,0,0,10.9
3020,2024-02-19,딸기,딸기 죽향,90475.0,9.1,8.9,2,29967.0,90752.42857142857,103271.56666666667,81435.0,0.11100878000859571,0,0,0,19.8
3021,2024-02-20,딸기,딸기 죽향,83582.0,4.3,2.6,2,24143.0,87614.0,103052.63333333333,90475.0,-0.07618679193147282,0,0,0,22.400000000000002
3022,2024-02-21,딸기,딸기 죽향,80741.0,1.9,17.8,2,26167.0,86304.42857142857,101851.9,83582.0,-0.0339905721327558,0,0,0,40.2
3023,2024-02-22,딸기,딸기 죽향,51167.0,0.2,8.8,2,26167.0,81430.0,100706.66666666667,80741.0,-0.366282310102674,0,0,0,49.0
3024,2024-02-23,딸기,딸기 죽향,96246.0,1.8,0.4,2,26167.0,81953.0,99599.6,51167.0,0.8810170617780992,0,0,0,38.50000000000001
3025,2024-02-24,딸기,딸기 죽향,128905.0,2.0,2.3,2,26167.0,87507.28571428571,101496.43333333333,96246.0,0.339328387673254,0,0,0,40.800000000000004
3026,2024-02-26,딸기,딸기 죽향,120284.0,3.8,0.0,2,26167.0,93057.14285714286,101584.36666666667,128905.0,-0.06687870912687643,0,0,0,40.800000000000004
3027,2024-02-27,딸기,딸기 죽향,106800.0,5.3,0.0,2,26167.0,95389.28571428571,102393.7,120284.0,-0.11210136011439598,0,0,0,31.900000000000002
3028,2024-02-28,딸기,딸기 죽향,93724.0,6.4,0.0,2,26167.0,96838.14285714286,101665.13333333333,106800.0,-0.12243445692883892,0,0,0,29.3
3029,2024-02-29,딸기,딸기 죽향,103080.0,4.8,0.0,2,26167.0,100029.42857142857,101530.96666666666,93724.0,0.09982501813836375,0,0,0,11.5
3030,2024-03-01,딸기,딸기 죽향,99372.0,-4.1,0.0,3,26167.0,106915.85714285714,101220.36666666667,103080.0,-0.03597206053550639,0,0,1,2.6999999999999997
3031,2024-03-02,딸기,딸기 죽향,99372.0,-0.5,0.0,3,26167.0,107362.42857142857,101766.1,99372.0,0.0,0,0,1,2.3
3032,2024-03-04,딸기,딸기 죽향,97927.0,5.4,0.0,3,26167.0,102937.0,101397.0,99372.0,-0.014541319486374382,0,0,1,0.0
3033,2024-03-05,딸기,딸기 죽향,97059.0,8.0,0.0,3,85000.0,99619.14285714286,101773.96666666666,97927.0,-0.008863745443034143,0,0,1,0.0
3034,2024-03-06,딸기,딸기 죽향,98854.0,6.2,0.0,3,89000.0,98484.0,101430.13333333333,97059.0,0.01849390576865617,0,0,1,0.0
3035,2024-03-07,딸기,딸기 죽향,101158.0,3.9,2.1,3,89000.0,99546.0,102183.4,98854.0,0.023307099358650163,0,0,1,2.1
3036,2024-03-08,딸기,딸기 죽향,101411.0,2.1,0.0,3,95000.0,99307.57142857143,101534.03333333334,101158.0,0.0025010379801893023,0,0,1,2.1
3037,2024-03-09,딸기,딸기 죽향,84453.0,2.0,0.0,3,95000.0,97176.28571428571,101568.56666666667,101411.0,-0.16722051848418806,0,0,1,2.1
3038,2024-03-11,딸기,딸기 죽향,83631.0,6.2,0.0,3,95000.0,94927.57142857143,100073.16666666667,84453.0,-0.00973322439700186,0,0,1,2.1
3039,2024-03-12,딸기,딸기 죽향,73044.0,6.6,2.1,3,101000.0,91372.85714285714,98391.3,83631.0,-0.12659181404024822,0,0,1,4.2
3040,2024-03-13,딸기,딸기 죽향,88227.0,6.5,0.0,3,95000.0,90111.14285714286,97163.2,73044.0,0.20786101527846235,0,0,1,4.2
3041,2024-03-14,딸기,딸기 죽향,103833.0,8.5,0.0,3,95000.0,90822.42857142857,98207.63333333333,88227.0,0.17688462715495246,0,0,1,4.2
3042,2024-03-15,딸기,딸기 죽향,96628.0,8.9,0.0,3,90000.0,90175.28571428571,96815.23333333334,103833.0,-0.06939027091579753,0,0,1,2.1
3043,2024-03-16,딸기,딸기 죽향,81320.0,10.9,0.0,3,90000.0,87305.14285714286,93536.16666666667,96628.0,-0.1584219894854494,0,0,1,2.1
3044,2024-03-18,딸기,딸기 죽향,67955.0,7.1,0.0,3,95000.0,84948.28571428571,92282.96666666666,81320.0,-0.16435071323167727,0,0,1,2.1
3045,2024-03-19,딸기,딸기 죽향,63742.0,6.7,0.2,3,87091.0,82107.0,91410.76666666666,67955.0,-0.061996909719667426,0,0,1,2.3000000000000003
3046,2024-03-20,딸기,딸기 죽향,61734.0,4.4,0.0,3,87091.0,80491.28571428571,90625.63333333333,63742.0,-0.03150199240689022,0,0,1,0.2
3047,2024-03-21,딸기,딸기 죽향,65292.0,5.0,0.0,3,95000.0,77214.85714285714,89715.86666666667,61734.0,0.05763436679949452,0,0,1,0.2
3048,2024-03-22,딸기,딸기 죽향,60948.0,10.4,5.4,3,88667.0,71088.42857142857,88746.63333333333,65292.0,-0.06653188752067629,0,0,1,5.6000000000000005
3049,2024-03-23,딸기,딸기 죽향,60456.0,13.0,0.1,3,98000.0,65921.0,88047.33333333333,60948.0,-0.008072455207718043,0,0,1,5.7
3050,2024-03-25,딸기,딸기 죽향,53793.0,10.6,5.1,3,86500.0,61988.57142857143,86824.6,60456.0,-0.11021238586740767,0,0,1,10.8
3051,2024-03-26,딸기,딸기 죽향,52824.0,7.4,11.5,3,90294.0,59827.0,85799.33333333333,53793.0,-0.018013496179800303,0,0,1,22.3
3052,2024-03-27,딸기,딸기 죽향,58392.0,10.4,0.0,3,65000.0,59062.71428571428,85054.36666666667,52824.0,0.105406633348478,0,0,1,22.1
3053,2024-03-28,딸기,딸기 죽향,66842.0,10.3,1.9,3,95000.0,59792.42857142857,85576.86666666667,58392.0,0.14471160432936014,0,0,1,24.0
3054,2024-03-29,딸기,딸기 죽향,68799.0,7.6,1.4,3,100000.0,60293.42857142857,84661.96666666666,66842.0,0.029277998862990318,0,0,1,25.400000000000002
3055,2024-03-30,딸기,딸기 죽향,71888.0,8.8,0.0,3,96316.0,61856.28571428572,82761.4,68799.0,0.0448989084143665,0,0,1,20.0
3056,2024-04-01,딸기,딸기 죽향,66462.0,12.2,0.0,4,96679.0,62714.28571428572,80967.33333333333,71888.0,-0.07547852214555972,0,0,1,19.900000000000002
3057,2024-04-02,딸기,딸기 죽향,61058.0,15.4,0.0,4,93103.0,63752.142857142855,79442.6,66462.0,-0.08130962053504254,0,0,1,14.8
3058,2024-04-03,딸기,딸기 죽향,58447.0,16.6,0.0,4,78571.0,64555.42857142857,78266.7,61058.0,-0.04276261914900581,0,0,1,3.3
3059,2024-04-04,딸기,딸기 죽향,61262.0,15.5,0.0,4,95455.0,64965.42857142857,76872.76666666666,58447.0,0.048163293240029326,0,0,1,3.3
3060,2024-04-05,딸기,딸기 죽향,55308.0,14.0,0.0,4,88667.0,63317.71428571428,75403.96666666666,61262.0,-0.09718912213117425,0,0,1,1.4
3061,2024-04-06,딸기,딸기 죽향,60913.0,12.7,0.0,4,91368.0,62191.142857142855,74122.0,55308.0,0.10134157807188826,0,0,1,0.0
3062,2024-04-08,딸기,딸기 죽향,51631.0,16.2,0.0,4,89146.0,59297.28571428572,72578.8,60913.0,-0.15238126508298722,0,0,1,0.0
3063,2024-04-09,딸기,딸기 죽향,51563.0,15.3,0.0,4,90778.0,57168.857142857145,71062.26666666666,51631.0,-0.0013170382134763958,0,0,1,0.0
3064,2024-04-10,딸기,딸기 죽향,46103.0,13.8,0.0,4,69684.0,55032.42857142857,69303.9,51563.0,-0.10588988227992946,0,0,1,0.0
3065,2024-04-11,딸기,딸기 죽향,50716.0,15.5,0.0,4,88063.0,53928.0,67622.5,46103.0,0.10005856451857786,0,0,1,0.0
3066,2024-04-12,딸기,딸기 죽향,52881.0,17.2,0.0,4,72091.0,52730.71428571428,66004.83333333333,50716.0,0.04268869784683327,0,0,1,0.0
3067,2024-04-13,딸기,딸기 죽향,58175.0,19.1,0.0,4,95059.0,53140.28571428572,65128.9,52881.0,0.10011157126378101,0,0,1,0.0
