id,날짜,작물분류,품목명,평균가,평균기온,강수량,월,전년도가격,7일평균가,30일평균가,전일가격,가격변화율,7일내_폭염발생,환절기여부,봄_환절기여부,7일누적강수량
10212,2022-04-22,토마토,토마토,25458.0,15.0,0.0,4,14000.0,26226.0,36306.433333333334,22667.0,0.12313054219790875,0,0,1,0.0
10213,2022-04-23,토마토,토마토,25119.0,17.7,0.0,4,30686.0,25665.85714285714,35811.63333333333,25458.0,-0.013316049964647636,0,0,1,0.0
10214,2022-04-25,토마토,토마토,24605.0,20.0,1.3,4,30686.0,24609.428571428572,35295.9,25119.0,-0.020462598033361146,0,0,1,1.3
10215,2022-04-26,토마토,토마토,20738.0,21.9,1.0,4,34643.0,23613.571428571428,35020.5,24605.0,-0.15716317821580983,0,0,1,2.3
10216,2022-04-27,토마토,토마토,24444.0,17.7,0.0,4,34643.0,24105.571428571428,34438.63333333333,20738.0,0.17870575754653295,0,0,1,2.3
10217,2022-04-28,토마토,토마토,22220.0,18.2,0.0,4,29609.0,23607.285714285714,33782.63333333333,24444.0,-0.0909834724267714,0,0,1,2.3
10218,2022-04-29,토마토,토마토,24463.0,13.4,15.5,4,20000.0,23863.85714285714,33053.63333333333,22220.0,0.100945094509451,0,0,1,17.8
10219,2022-04-30,토마토,토마토,22167.0,13.0,0.0,4,33895.0,23393.714285714286,32248.1,24463.0,-0.09385602747005684,0,0,1,17.8
10220,2022-05-02,토마토,토마토,23962.0,14.2,0.0,5,33895.0,23228.428571428572,31594.966666666667,22167.0,0.08097622592141462,0,0,0,17.8
10221,2022-05-03,토마토,토마토,24639.0,14.8,0.0,5,31829.0,23233.285714285714,30964.4,23962.0,0.02825306735664812,0,0,0,16.5
10222,2022-05-04,토마토,토마토,26188.0,17.8,0.0,5,21000.0,24011.85714285714,30352.133333333335,24639.0,0.06286781119363605,0,0,0,15.5
10223,2022-05-05,토마토,토마토,26429.0,18.9,0.0,5,33786.0,24295.428571428572,29747.9,26188.0,0.009202688254162261,0,0,0,15.5
10224,2022-05-06,토마토,토마토,29973.0,19.6,0.0,5,18000.0,25403.0,29251.033333333333,26429.0,0.1340951227817928,0,0,0,15.5
10225,2022-05-07,토마토,토마토,29071.0,18.4,0.5,5,36189.0,26061.285714285714,28953.4,29973.0,-0.030093751042605033,0,0,0,0.5
10226,2022-05-09,토마토,토마토,26773.0,17.9,0.0,5,36189.0,26719.285714285714,28352.966666666667,29071.0,-0.07904784837122902,0,0,0,0.5
10227,2022-05-10,토마토,토마토,28000.0,19.9,0.0,5,35000.0,27296.14285714286,27793.433333333334,26773.0,0.045829753856497124,0,0,0,0.5
10228,2022-05-11,토마토,토마토,27923.0,19.7,0.0,5,35000.0,27765.285714285714,27398.1,28000.0,-0.00275000000000003,0,0,0,0.5
10229,2022-05-12,토마토,토마토,26417.0,20.9,0.0,5,30659.0,27798.0,27088.2,27923.0,-0.05393403287612364,0,0,0,0.5
10230,2022-05-13,토마토,토마토,27282.0,19.4,0.0,5,30659.0,27919.85714285714,26765.166666666668,26417.0,0.03274406632092974,0,0,0,0.5
10231,2022-05-14,토마토,토마토,25600.0,15.7,0.0,5,31512.0,27295.14285714286,26485.166666666668,27282.0,-0.061652371527014194,0,0,0,0.5
10232,2022-05-16,토마토,토마토,26149.0,17.3,0.0,5,31512.0,26877.714285714286,26231.533333333333,25600.0,0.021445312500000036,0,0,0,0.0
10233,2022-05-17,토마토,토마토,23085.0,20.0,0.0,5,34000.0,26350.85714285714,25875.766666666666,26149.0,-0.11717465295039964,0,0,0,0.0
10234,2022-05-18,토마토,토마토,22360.0,20.0,1.5,5,21000.0,25545.14285714286,25572.966666666667,23085.0,-0.03140567468052846,0,0,0,1.5
10235,2022-05-19,토마토,토마토,20159.0,19.9,0.0,5,36000.0,24436.0,25378.266666666666,22360.0,-0.09843470483005368,0,0,0,1.5
10236,2022-05-20,토마토,토마토,21010.0,20.6,0.0,5,36000.0,23663.571428571428,25110.6,20159.0,0.04221439555533513,0,0,0,1.5
10237,2022-05-21,토마토,토마토,18736.0,20.1,0.0,5,45875.0,22442.714285714286,24668.466666666667,21010.0,-0.1082341742027606,0,0,0,1.5
10238,2022-05-23,토마토,토마토,16970.0,23.0,0.0,5,45875.0,21209.85714285714,24310.5,18736.0,-0.09425704526046119,0,0,0,1.5
10239,2022-05-24,토마토,토마토,16083.0,22.9,0.0,5,55000.0,19771.85714285714,24146.6,16970.0,-0.052268709487330534,0,0,0,1.5
10240,2022-05-25,토마토,토마토,16283.0,21.0,3.5,5,55000.0,18800.14285714286,23832.433333333334,16083.0,0.012435490891002932,0,0,0,5.0
10241,2022-05-26,토마토,토마토,16863.0,18.7,0.0,5,64389.0,18014.85714285714,23638.966666666667,16283.0,0.03561997174967768,0,0,0,3.5
10242,2022-05-27,토마토,토마토,16647.0,20.0,0.0,5,64389.0,17513.14285714286,23345.266666666666,16863.0,-0.012809108699519678,0,0,0,3.5
10243,2022-05-28,토마토,토마토,15448.0,22.3,0.0,5,65433.0,16718.571428571428,23022.9,16647.0,-0.07202498948759539,0,0,0,3.5
10244,2022-05-30,토마토,토마토,14457.0,20.8,0.0,5,35000.0,16107.285714285714,22684.633333333335,15448.0,-0.06415069911962712,0,0,0,3.5
10245,2022-05-31,토마토,토마토,14436.0,20.7,0.0,5,53636.0,15745.285714285714,22474.566666666666,14457.0,-0.0014525835235525975,0,0,0,3.5
10246,2022-06-01,토마토,토마토,14892.0,22.1,0.0,6,53636.0,15575.142857142857,22156.166666666668,14436.0,0.03158769742310885,0,0,0,3.5
10247,2022-06-02,토마토,토마토,14789.0,21.5,0.0,6,38857.0,15361.714285714286,21908.466666666667,14892.0,-0.006916465216223466,0,0,0,0.0
10248,2022-06-03,토마토,토마토,15935.0,24.5,0.0,6,38857.0,15229.142857142857,21624.2,14789.0,0.07749002637095148,0,0,0,0.0
10249,2022-06-04,토마토,토마토,16088.0,25.6,0.0,6,41750.0,15149.285714285714,21421.566666666666,15935.0,0.009601506118606773,0,0,0,0.0
10250,2022-06-06,토마토,토마토,16034.0,19.7,4.3,6,41750.0,15233.0,21157.3,16088.0,-0.003356539035305861,0,0,0,4.3
10251,2022-06-07,토마토,토마토,15993.0,20.6,0.0,6,43385.0,15452.42857142857,20869.1,16034.0,-0.0025570662342522255,0,0,0,4.3
10252,2022-06-08,토마토,토마토,14662.0,21.2,0.0,6,29467.0,15484.714285714286,20484.9,15993.0,-0.08322391046082667,0,0,0,4.3
10253,2022-06-09,토마토,토마토,15422.0,20.9,2.6,6,35571.0,15560.42857142857,20118.0,14662.0,0.05183467466921288,0,0,0,6.9
10254,2022-06-10,토마토,토마토,15060.0,20.9,1.2,6,35571.0,15599.142857142857,19620.9,15422.0,-0.023472960705485657,0,0,0,8.1
10255,2022-06-11,토마토,토마토,15024.0,24.6,0.0,6,37421.0,15469.0,19152.666666666668,15060.0,-0.0023904382470119057,0,0,0,8.1
10256,2022-06-13,토마토,토마토,16763.0,23.6,18.0,6,37421.0,15565.42857142857,18819.0,15024.0,0.11574813631522907,0,0,0,26.1
10257,2022-06-14,토마토,토마토,16576.0,21.5,0.0,6,38500.0,15642.857142857143,18438.2,16763.0,-0.011155521088110687,0,0,0,21.8
10258,2022-06-15,토마토,토마토,17000.0,17.5,18.5,6,28000.0,15786.714285714286,18074.1,16576.0,0.0255791505791505,0,0,0,40.3
10259,2022-06-16,토마토,토마토,16541.0,20.3,0.7,6,38724.0,16055.142857142857,17744.9,17000.0,-0.027000000000000024,0,0,0,41.0
10260,2022-06-17,토마토,토마토,16283.0,22.5,0.0,6,38724.0,16178.142857142857,17378.266666666666,16541.0,-0.015597605948854398,0,0,0,38.4
10261,2022-06-18,토마토,토마토,16511.0,23.3,0.0,6,40800.0,16385.428571428572,17075.3,16283.0,0.014002333722286986,0,0,0,37.2
10262,2022-06-20,토마토,토마토,15394.0,25.2,0.0,6,40800.0,16438.285714285714,16716.8,16511.0,-0.06765186845133553,0,0,0,37.2
10263,2022-06-21,토마토,토마토,14949.0,26.5,0.0,6,36077.0,16179.142857142857,16445.6,15394.0,-0.02890736650643111,0,0,0,19.2
10264,2022-06-22,토마토,토마토,14606.0,25.9,0.0,6,28182.0,15897.714285714286,16187.133333333333,14949.0,-0.022944678573817656,0,0,0,19.2
10265,2022-06-23,토마토,토마토,13952.0,24.3,103.0,6,33106.0,15462.285714285714,15980.233333333334,14606.0,-0.04477611940298509,0,0,0,103.7
10266,2022-06-24,토마토,토마토,14262.0,22.6,19.1,6,33106.0,15136.714285714286,15755.3,13952.0,0.022219036697247674,0,0,0,122.1
10267,2022-06-25,토마토,토마토,12512.0,26.0,0.0,6,32605.0,14598.0,15547.833333333334,14262.0,-0.12270368812228294,0,0,0,122.1
10268,2022-06-27,토마토,토마토,12377.0,26.8,6.1,6,30200.0,14007.42857142857,15394.733333333334,12512.0,-0.010789641943733996,0,0,0,128.2
10269,2022-06-28,토마토,토마토,10711.0,26.9,6.3,6,36303.0,13338.42857142857,15215.666666666666,12377.0,-0.13460450836228488,0,0,0,134.5
10270,2022-06-29,토마토,토마토,9024.0,25.1,37.8,6,35722.0,12492.0,14973.7,10711.0,-0.15750163383437588,0,0,0,172.3
10271,2022-06-30,토마토,토마토,9275.0,22.3,176.2,6,35636.0,11730.42857142857,14720.766666666666,9024.0,0.027814716312056786,0,0,0,348.5
10272,2022-07-01,토마토,토마토,9113.0,26.6,0.0,7,32273.0,11039.142857142857,14469.633333333333,9275.0,-0.01746630727762799,0,0,0,245.5
10273,2022-07-02,토마토,토마토,8887.0,28.8,0.0,7,37382.0,10271.285714285714,14250.933333333332,9113.0,-0.02479973663996493,0,0,0,226.4
10274,2022-07-04,토마토,토마토,11731.0,29.3,0.0,7,32769.0,10159.714285714286,14160.066666666668,8887.0,0.3200180038258129,0,0,0,226.4
10275,2022-07-05,토마토,토마토,16660.0,29.2,0.0,7,35810.0,10771.57142857143,14234.2,11731.0,0.4201687835649135,0,0,0,220.3
10276,2022-07-06,토마토,토마토,18258.0,29.5,16.1,7,29632.0,11849.714285714286,14346.4,16660.0,0.09591836734693882,0,0,0,230.1
10277,2022-07-07,토마토,토마토,18820.0,28.2,0.0,7,30774.0,13249.142857142857,14480.766666666666,18258.0,0.03078102749479683,0,0,0,192.3
10278,2022-07-08,토마토,토마토,19174.0,25.8,1.7,7,32175.0,14663.285714285714,14588.733333333334,18820.0,0.018809776833156322,0,0,0,17.80000000000003
10279,2022-07-09,토마토,토마토,18895.0,26.9,0.1,7,28800.0,16060.714285714286,14682.3,19174.0,-0.014550954417440254,0,0,0,17.90000000000003
10280,2022-07-11,토마토,토마토,20079.0,27.0,9.0,7,28426.0,17659.571428571428,14817.133333333333,18895.0,0.06266207991532147,0,0,0,26.90000000000003
10281,2022-07-12,토마토,토마토,22750.0,26.8,0.0,7,27682.0,19233.714285714286,15042.366666666667,20079.0,0.13302455301558846,0,0,0,26.90000000000003
10282,2022-07-13,토마토,토마토,24971.0,25.0,114.5,7,26378.0,20421.0,15386.0,22750.0,0.09762637362637361,0,0,0,141.40000000000003
10283,2022-07-14,토마토,토마토,24093.0,25.7,0.9,7,25798.0,21254.571428571428,15675.033333333333,24971.0,-0.035160786512354325,0,0,0,126.20000000000005
10284,2022-07-15,토마토,토마토,25973.0,26.0,0.0,7,23000.0,22276.428571428572,16038.8,24093.0,0.07803096335035065,0,0,0,126.20000000000005
10285,2022-07-16,토마토,토마토,26632.0,24.8,34.0,7,26882.0,23341.85714285714,16425.733333333334,25973.0,0.025372502213837356,0,0,0,158.50000000000003
10286,2022-07-18,토마토,토마토,28463.0,26.8,0.0,7,25254.0,24708.714285714286,16815.733333333334,26632.0,0.06875187744067279,0,0,0,158.40000000000003
10287,2022-07-19,토마토,토마토,31372.0,27.4,0.0,7,25699.0,26322.0,17308.933333333334,28463.0,0.10220285985314259,0,0,0,149.40000000000003
10288,2022-07-20,토마토,토마토,35409.0,27.1,1.1,7,25115.0,28130.428571428572,17922.566666666666,31372.0,0.12868162692847118,0,0,0,150.50000000000003
10289,2022-07-21,토마토,토마토,44459.0,23.2,10.4,7,25014.0,30914.428571428572,18853.166666666668,35409.0,0.25558473834335893,0,0,0,46.40000000000003
10290,2022-07-22,토마토,토마토,44800.0,25.1,5.2,7,23573.0,33872.57142857143,19803.733333333334,44459.0,0.0076699880789041774,0,0,0,50.70000000000003
10291,2022-07-23,토마토,토마토,39124.0,24.8,9.9,7,24979.0,35751.28571428572,20557.5,44800.0,-0.1266964285714286,0,0,0,60.60000000000003
10292,2022-07-25,토마토,토마토,35920.0,27.5,0.0,7,23424.0,37078.142857142855,21241.7,39124.0,-0.08189346692567223,0,0,0,26.60000000000003
10293,2022-07-26,토마토,토마토,30808.0,28.9,0.0,7,22839.0,37413.142857142855,21770.333333333332,35920.0,-0.1423162583518931,0,0,0,26.60000000000003
10294,2022-07-27,토마토,토마토,32218.0,29.3,0.0,7,22928.0,37534.0,22357.4,30808.0,0.04576733316021819,0,0,0,26.60000000000003
10295,2022-07-28,토마토,토마토,33758.0,29.7,0.0,7,22466.0,37298.142857142855,23017.6,32218.0,0.047799366813582544,0,0,0,25.50000000000003
10296,2022-07-29,토마토,토마토,38093.0,30.7,0.0,7,21028.0,36388.71428571428,23811.966666666667,33758.0,0.12841400556905036,0,0,0,15.10000000000003
10297,2022-07-30,토마토,토마토,34561.0,30.9,1.0,7,20876.0,34926.0,24546.933333333334,38093.0,-0.09272044732628038,0,0,0,10.90000000000003
10298,2022-08-01,토마토,토마토,33737.0,28.6,30.0,8,20703.0,34156.42857142857,25258.933333333334,34561.0,-0.02384190272272213,0,0,0,31.00000000000003
10299,2022-08-02,토마토,토마토,31156.0,26.8,33.5,8,18691.0,33475.857142857145,25940.433333333334,33737.0,-0.07650354210510713,0,0,0,64.50000000000003
10300,2022-08-03,토마토,토마토,27734.0,27.1,51.1,8,17441.0,33036.71428571428,26564.1,31156.0,-0.10983438182051608,0,0,0,115.60000000000002
10301,2022-08-04,토마토,토마토,31255.0,28.9,0.0,8,16752.0,32899.142857142855,27296.766666666666,27734.0,0.12695608278647152,0,0,0,115.60000000000002
10302,2022-08-05,토마토,토마토,36333.0,29.4,0.0,8,16284.0,33267.0,28204.1,31255.0,0.16247000479923202,0,0,0,115.60000000000002
10303,2022-08-06,토마토,토마토,36333.0,28.7,13.6,8,16431.0,33015.57142857143,29118.966666666667,36333.0,0.0,0,0,0,129.20000000000002
10304,2022-08-08,토마토,토마토,34368.0,26.8,129.6,8,18824.0,32988.0,29873.533333333333,36333.0,-0.054083064982247575,0,0,0,257.8
10305,2022-08-09,토마토,토마토,29931.0,25.1,123.1,8,19289.0,32444.285714285714,30315.9,34368.0,-0.12910265363128492,0,0,0,350.9
10306,2022-08-10,토마토,토마토,26720.0,24.7,7.6,8,21639.0,31810.571428571428,30597.966666666667,29931.0,-0.10728007751161006,0,0,0,325.0
10307,2022-08-11,토마토,토마토,24752.0,25.0,38.8,8,19042.0,31384.571428571428,30795.7,26720.0,-0.07365269461077839,0,0,0,312.7
10308,2022-08-12,토마토,토마토,29516.0,27.0,0.0,8,19243.0,31136.14285714286,31140.433333333334,24752.0,0.19246929541047186,0,0,0,312.7
10309,2022-08-13,토마토,토마토,25519.0,25.8,4.0,8,18375.0,29591.285714285714,31361.233333333334,29516.0,-0.1354180783303971,0,0,0,316.7
10310,2022-08-15,토마토,토마토,27247.0,28.1,0.9,8,18755.0,28293.285714285714,31600.166666666668,25519.0,0.0677142521258669,0,0,0,304.0
10311,2022-08-16,토마토,토마토,29321.0,26.7,0.0,8,20260.0,27572.285714285714,31819.2,27247.0,0.07611847175835873,0,0,0,174.40000000000003
10312,2022-08-17,토마토,토마토,33576.0,26.0,0.0,8,19382.0,28093.0,32106.033333333333,29321.0,0.1451178336345964,0,0,0,51.300000000000026
10313,2022-08-18,토마토,토마토,46613.0,25.6,0.0,8,19340.0,30934.85714285714,32856.7,33576.0,0.3882832975935191,0,0,0,43.700000000000024
10314,2022-08-19,토마토,토마토,44486.0,26.0,66.1,8,18859.0,33754.0,33473.8,46613.0,-0.045631047132774105,0,0,0,71.00000000000003
10315,2022-08-20,토마토,토마토,37821.0,28.2,0.0,8,18600.0,34940.42857142857,33846.76666666667,44486.0,-0.14982241604100166,0,0,0,71.00000000000003
10316,2022-08-22,토마토,토마토,37983.0,26.8,3.2,8,19242.0,36721.0,34164.1,37821.0,0.004283334655350135,0,0,0,70.20000000000003
10317,2022-08-23,토마토,토마토,37219.0,25.4,2.2,8,17764.0,38145.57142857143,34359.0,37983.0,-0.020114261643366715,0,0,0,71.50000000000003
10318,2022-08-24,토마토,토마토,40558.0,24.8,0.0,8,18384.0,39750.857142857145,34530.63333333333,37219.0,0.08971224374647369,0,0,0,71.50000000000003
10319,2022-08-25,토마토,토마토,37425.0,22.2,1.6,8,18335.0,40300.71428571428,34296.166666666664,40558.0,-0.07724739878692244,0,0,0,73.10000000000002
10320,2022-08-26,토마토,토마토,38044.0,23.8,0.0,8,19138.0,39076.57142857143,34070.96666666667,37425.0,0.01653974615898468,0,0,0,73.10000000000002
10321,2022-08-27,토마토,토마토,37909.0,21.5,17.6,8,19053.0,38137.0,34030.46666666667,38044.0,-0.0035485227631163463,0,0,0,24.60000000000003
10322,2022-08-29,토마토,토마토,36457.0,21.0,2.2,8,19116.0,37942.142857142855,34048.36666666667,37909.0,-0.038302250125300086,0,0,0,26.80000000000003
10323,2022-08-30,토마토,토마토,34132.0,19.1,35.8,8,18327.0,37392.0,34159.166666666664,36457.0,-0.06377376086896891,0,0,0,59.40000000000003
10324,2022-08-31,토마토,토마토,34606.0,21.7,0.0,8,16875.0,37018.71428571428,34238.76666666667,34132.0,0.013887261221141367,0,0,0,57.200000000000024
10325,2022-09-01,토마토,토마토,39818.0,24.0,0.0,9,16574.0,36913.0,34440.76666666667,34606.0,0.15060972085765467,0,1,0,57.200000000000024
10326,2022-09-02,토마토,토마토,41594.0,24.7,0.0,9,16877.0,37508.57142857143,34557.46666666667,39818.0,0.044602943392435535,0,1,0,55.60000000000002
10327,2022-09-03,토마토,토마토,44436.0,24.2,0.0,9,17265.0,38421.71428571428,34886.63333333333,41594.0,0.06832716257152471,0,1,0,55.60000000000002
10328,2022-09-05,토마토,토마토,44423.0,19.2,120.0,9,16136.0,39352.28571428572,35242.833333333336,44436.0,-0.0002925555855612938,0,1,0,158.00000000000003
10329,2022-09-06,토마토,토마토,35259.0,21.0,25.3,9,16354.0,39181.142857142855,35379.6,44423.0,-0.20628953470049294,0,1,0,181.10000000000002
10330,2022-09-07,토마토,토마토,35783.0,22.8,0.0,9,16617.0,39417.0,35647.9,35259.0,0.014861453813210801,0,1,0,145.30000000000004
10331,2022-09-08,토마토,토마토,32444.0,23.2,0.0,9,17455.0,39108.142857142855,35687.53333333333,35783.0,-0.09331246681385019,0,1,0,145.30000000000004
10332,2022-09-09,토마토,토마토,13237.0,24.3,0.0,9,18650.0,35310.857142857145,34917.666666666664,32444.0,-0.5920046849956848,0,1,0,145.30000000000004
10333,2022-09-13,토마토,토마토,29805.0,24.3,0.0,9,21081.0,33626.71428571428,34700.066666666666,13237.0,1.2516431215532222,0,1,0,145.30000000000004
10334,2022-09-14,토마토,토마토,28966.0,24.6,0.0,9,26000.0,31416.714285714286,34520.0,29805.0,-0.028149639322261333,0,1,0,145.30000000000004
10335,2022-09-15,토마토,토마토,31672.0,25.2,0.1,9,26427.0,29595.14285714286,34578.03333333333,28966.0,0.09341987157356901,0,1,0,25.40000000000003
10336,2022-09-16,토마토,토마토,32815.0,25.7,14.6,9,31827.0,29246.0,34781.2,31672.0,0.036088658752210234,0,1,0,14.700000000000028
10337,2022-09-17,토마토,토마토,41483.0,25.6,4.3,9,33939.0,30060.285714285714,35338.9,32815.0,0.2641474935243029,0,1,0,19.00000000000003
10338,2022-09-19,토마토,토마토,39488.0,24.6,0.0,9,31162.0,31066.571428571428,35671.3,41483.0,-0.04809198948967042,0,1,0,19.00000000000003
10339,2022-09-20,토마토,토마토,41553.0,19.9,0.0,9,29187.0,35111.71428571428,36205.76666666667,39488.0,0.05229436790923825,0,1,0,19.00000000000003
10340,2022-09-21,토마토,토마토,44451.0,19.4,0.0,9,27763.0,37204.0,36779.23333333333,41553.0,0.06974225687675983,0,1,0,19.00000000000003
10341,2022-09-22,토마토,토마토,50000.0,19.8,0.0,9,28297.0,40208.857142857145,37468.53333333333,44451.0,0.12483408697217158,0,1,0,19.00000000000003
10342,2022-09-23,토마토,토마토,46873.0,17.5,3.3,9,27051.0,42380.42857142857,37911.76666666667,50000.0,-0.06254000000000004,0,1,0,22.200000000000024
10343,2022-09-24,토마토,토마토,36671.0,18.5,0.0,9,23062.0,42931.28571428572,37580.36666666667,46873.0,-0.21765195315000108,0,1,0,7.600000000000028
10344,2022-09-26,토마토,토마토,33880.0,20.0,0.0,9,20978.0,41845.142857142855,37226.833333333336,36671.0,-0.07610918709607051,0,1,0,3.3000000000000282
10345,2022-09-27,토마토,토마토,40186.0,20.9,0.0,9,17901.0,41944.857142857145,37305.666666666664,33880.0,0.18612750885478158,0,1,0,3.3000000000000282
10346,2022-09-28,토마토,토마토,45364.0,20.4,0.0,9,15541.0,42489.28571428572,37551.7,40186.0,0.1288508435773652,0,1,0,3.3000000000000282
10347,2022-09-29,토마토,토마토,51577.0,20.4,0.0,9,17513.0,43507.28571428572,38030.3,45364.0,0.13695882197337106,0,1,0,3.3000000000000282
10348,2022-09-30,토마토,토마토,56386.0,20.7,0.0,9,18095.0,44419.57142857143,38557.9,51577.0,0.09323923454252858,0,1,0,3.3000000000000282
10349,2022-10-01,토마토,토마토,56391.0,20.9,0.0,10,16527.0,45779.28571428572,39190.1,56386.0,8.867449366856128e-05,0,1,0,0.0
10350,2022-10-03,토마토,토마토,55267.0,21.4,76.0,10,18210.0,48435.857142857145,39764.2,56391.0,-0.01993225869376314,0,1,0,76.00000000000003
10351,2022-10-04,토마토,토마토,56000.0,17.9,11.8,10,18770.0,51595.857142857145,40367.23333333333,55267.0,0.013262887437349491,0,1,0,87.80000000000003
10352,2022-10-05,토마토,토마토,56000.0,16.6,0.1,10,19173.0,53855.0,41018.666666666664,56000.0,0.0,0,1,0,87.90000000000003
10353,2022-10-06,토마토,토마토,59057.0,15.8,0.0,10,21597.0,55811.142857142855,41849.5,56000.0,0.054589285714285785,0,1,0,87.90000000000003
10354,2022-10-07,토마토,토마토,57271.0,14.3,0.0,10,20586.0,56624.57142857143,42605.0,59057.0,-0.030241969622567977,0,1,0,87.90000000000003
10355,2022-10-08,토마토,토마토,45690.0,15.8,0.0,10,19800.0,55096.57142857143,42800.73333333333,57271.0,-0.2022140350264532,0,1,0,87.90000000000003
10356,2022-10-10,토마토,토마토,40964.0,9.9,0.0,10,17746.0,52892.71428571428,42779.73333333333,45690.0,-0.10343620048150581,0,1,0,87.90000000000003
10357,2022-10-11,토마토,토마토,33000.0,11.1,0.0,10,18630.0,49711.71428571428,42398.53333333333,40964.0,-0.19441460794844256,0,1,0,11.900000000000029
